scenario,trial,seed,status,runtime_seconds,false_positive_rate,false_negative_rate,noise_level,latency_steps,dropout_probability,confidence_error_level,fusion_mode,collision_count,total_near_misses,collision_risk_count,minimum_separation,mission_success,mission_completion_time_s,avg_response_time_s,formation_error_rmse,unnecessary_avoidance_count,missed_response_count,hold_duration,wrong_decisions,swarm_stability,rmse_position_error,velocity_rmse,track_continuity,track_fragmentation,false_detections,missed_detections,false_tracks,missed_tracks,track_confirmation_time_steps,track_loss_duration_steps,average_track_lifetime_steps,association_errors,average_covariance,messages_sent,messages_received,messages_dropped,stale_messages,avg_message_delay_steps,communication_load,max_outage_duration_steps,avg_recovery_time_steps,error
env_fog,19,60,PASS,0.8323,0.0,0.55,3.5,0,0.04,0.3,no_fusion,0,56,0,,1,,0.225,4.4025,11,47,0,58,1.1501,0.6865,0.1132,0.2426,39,14,285,0,0,5.5714,2.9381,7.9302,3,25.1679,1512,384,1128,0,2,3.9375,0,,
env_fog,20,61,PASS,0.6148,0.0,0.55,3.5,0,0.04,0.3,no_fusion,0,54,0,,1,,0.138,4.3682,6,46,0,52,1.078,0.6616,0.119,0.2335,34,11,296,0,0,3.9091,3.1828,8.6579,4,24.0221,1418,367,1051,0,2,3.8638,0,,
env_heavy_clutter,1,42,PASS,7.0143,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,7,0,,0,,0.05,7.5845,1447,2,0,1449,2.1378,0.6797,0.1118,0.317,31,2147,158,0,0,3.3,1.2742,24.4333,710,4.5281,3128,755,2373,0,2,4.143,0,,
env_heavy_clutter,2,43,PASS,7.8345,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,26,0,,0,,0.013,5.3733,1382,4,0,1386,1.4531,0.6455,0.1108,0.3247,21,2093,150,0,0,3.2353,1.2821,35.0952,691,3.5341,3258,754,2504,0,2,4.321,0,,
env_heavy_clutter,3,44,PASS,7.9473,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,11,0,,0,,0.038,2.9608,1404,2,0,1406,0.7649,0.6418,0.1059,0.3176,21,2182,133,0,0,3.7,1.1875,47.0625,696,2.8016,3372,759,2613,0,2,4.4427,0,,
env_heavy_clutter,4,45,PASS,6.8029,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,13,0,,0,,0.062,7.6135,1396,7,0,1403,1.9514,0.6674,0.1165,0.3247,39,2098,138,0,0,3.0909,1.2,25.8276,702,3.1961,3108,753,2355,0,2,4.1275,0,,
env_heavy_clutter,5,46,PASS,7.5318,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,10,0,,0,,0.075,5.5738,1475,0,0,1475,1.5551,0.6723,0.1111,0.3014,15,2140,129,0,0,4.3333,1.2286,46.7333,655,3.5439,3026,712,2314,0,2,4.25,0,,
env_heavy_clutter,6,47,PASS,8.0758,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,15,0,,0,,0.062,4.6851,1415,5,0,1420,1.1032,0.6481,0.1099,0.3345,29,2144,130,0,0,2.4545,1.1404,39.3,723,2.7211,3412,786,2626,0,2,4.341,0,,
env_heavy_clutter,7,48,PASS,7.3003,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,11,0,,0,,0.062,5.0969,1403,3,0,1406,1.3632,0.6361,0.1096,0.345,20,2175,130,0,0,3.1,1.2037,58.6429,759,2.9171,3410,820,2590,0,2,4.1585,0,,
env_heavy_clutter,8,49,PASS,7.0192,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,21,0,,0,,0.075,7.0529,1370,6,0,1376,2.1597,0.6506,0.1144,0.3148,30,2108,151,0,0,3.6923,1.2906,35.1905,688,2.986,3116,739,2377,0,2,4.2165,0,,
env_heavy_clutter,9,50,PASS,9.297,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,3,0,,0,,0.062,5.9039,1411,1,0,1412,2.4435,0.6345,0.1051,0.3446,23,2158,150,0,0,2.5,1.1538,54.6667,752,2.6807,3604,818,2786,0,2,4.4059,0,,
env_heavy_clutter,10,51,PASS,5.9311,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,17,0,,0,,0.062,18.234,1206,2,0,1208,11.5644,0.6484,0.1143,0.428,54,2140,211,0,0,3.7692,1.2635,38.1481,931,3.0541,4108,1015,3093,0,2,4.0473,0,,
env_heavy_clutter,11,52,PASS,4.9531,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,8,0,,0,,0.088,14.1624,1301,3,0,1304,7.1262,0.636,0.1143,0.3826,44,2117,165,0,0,2.3889,1.2132,26.697,827,3.1914,3586,891,2695,0,2,4.0247,0,,
env_heavy_clutter,12,53,PASS,5.3655,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,1,0,,0,,0.062,10.0039,1351,0,0,1351,4.3794,0.6653,0.1144,0.3605,26,2124,155,0,0,2.9375,1.3136,41.7,780,3.336,3536,842,2694,0,2,4.1995,0,,
env_heavy_clutter,13,54,PASS,6.9489,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,12,0,,0,,0.062,8.0763,1369,3,0,1372,2.9087,0.6425,0.1106,0.3253,20,2062,143,0,0,3.0667,1.2768,38.4737,682,2.8677,2970,742,2228,0,2,4.0027,0,,
env_heavy_clutter,14,55,PASS,9.2367,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,0,0,,0,,0.038,7.3985,1416,0,0,1416,3.1382,0.6841,0.1156,0.3314,29,2132,145,0,0,4,1.1789,38.9,730,3.5457,3224,776,2448,0,2,4.1546,0,,
env_heavy_clutter,15,56,PASS,5.8008,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,5,0,,0,,0.088,16.2666,1227,2,0,1229,9.4647,0.6291,0.1146,0.409,58,2095,197,0,0,3.0625,1.2086,26.8571,865,3.1164,3686,931,2755,0,2,3.9592,0,,
env_heavy_clutter,16,57,PASS,5.5532,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,61,0,,0,,0.062,6.0482,1288,14,0,1302,2.5488,0.6714,0.1091,0.342,24,2111,155,0,0,3,1.3136,35.5909,738,3.4183,3456,797,2659,0,2,4.3363,0,,
env_heavy_clutter,17,58,PASS,6.5349,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,45,0,,0,,0.05,3.5545,1360,11,0,1371,0.9615,0.6451,0.1092,0.3343,38,2125,143,0,0,4.2941,1.2017,33,723,3.4092,3452,787,2665,0,2,4.3863,0,,
env_heavy_clutter,18,59,PASS,5.7072,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,66,0,,0,,0.05,8.2488,1466,15,0,1481,2.7845,0.6917,0.1139,0.3057,22,2148,110,0,0,2.4444,1.1702,39.7778,676,4.4488,2886,724,2162,0,2,3.9862,0,,
env_heavy_clutter,19,60,PASS,4.9183,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,3,0,,0,,0.05,14.2446,1389,2,0,1391,6.2834,0.6556,0.1062,0.3409,34,2126,145,0,0,3.4,1.2185,33.125,731,2.841,3070,795,2275,0,2,3.8616,0,,
env_heavy_clutter,20,61,PASS,6.2388,0.0,0.1,0.5,0,0.0,0.05,no_fusion,0,5,0,,0,,0.038,5.3433,1311,3,0,1314,1.9552,0.6304,0.1137,0.3649,37,2193,169,0,0,3.9286,1.2158,35.28,828,3.2423,3878,884,2994,0,2,4.3869,0,,
env_communication_delay,1,42,PASS,1.1263,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,54,31,,0,,2.425,3.9201,0,0,0,0,0.7649,0.5258,0.1112,0.3503,1,0,36,0,0,2,3.6,91.6,0,2.3916,1980,463,1517,0,2,4.2765,0,,
env_communication_delay,2,43,PASS,1.2268,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,55,26,,0,,2.4,4.0065,0,6,0,6,0.8304,0.5147,0.1094,0.3532,1,0,31,0,0,2,3.875,92.4,0,2.4278,1996,467,1529,0,2,4.2741,0,,
env_communication_delay,3,44,PASS,1.1492,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,61,26,,0,,2.4,3.7303,0,12,0,12,0.6374,0.5421,0.1112,0.3346,5,0,58,0,0,2,3.4118,48.8889,0,3.5633,1912,449,1463,0,2,4.2584,0,,
env_communication_delay,4,45,PASS,1.1712,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,61,19,,0,,2.4,4.1017,0,0,0,0,0.8662,0.5687,0.1136,0.3395,3,0,44,0,0,2,3.6667,63.8571,0,2.9843,1946,454,1492,0,2,4.2863,0,,
env_communication_delay,5,46,PASS,1.838,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,66,17,,0,,2.413,5.3467,0,0,0,0,1.8539,0.554,0.1087,0.3427,1,0,33,0,0,2.6,3.6667,90.8,0,2.4893,1964,459,1505,0,2,4.2789,0,,
env_communication_delay,6,47,PASS,1.8187,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,63,30,,0,,2.413,3.4431,0,13,0,13,0.5668,0.5346,0.1146,0.3331,7,0,65,0,0,2,4.0625,39.9091,0,4.2125,1938,450,1488,0,2,4.3067,0,,
env_communication_delay,7,48,PASS,1.37,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,71,0,,1,,2.4,6.1487,0,8,0,8,2.512,0.5656,0.1135,0.3442,2,0,38,0,0,2,3.8,76.6667,0,2.6731,1980,466,1514,0,2,4.2489,0,,
env_communication_delay,8,49,PASS,1.5043,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,78,19,,0,,2.438,3.3532,0,2,0,2,0.5106,0.5227,0.1239,0.3352,3,0,49,0,0,2,4.9,62.4286,0,3.0146,1898,444,1454,0,2,4.2748,0,,
env_communication_delay,9,50,PASS,2.0177,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,57,23,,0,,2.4,4.2381,0,7,0,7,0.9765,0.5695,0.1126,0.3269,6,0,54,0,0,2,3.8571,43.5,0,4.1757,1912,445,1467,0,2,4.2966,0,,
env_communication_delay,10,51,PASS,1.6278,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,65,28,,0,,2.4,4.0999,0,9,0,9,0.8974,0.5961,0.1221,0.3367,5,0,38,0,0,2,5.4286,55.375,0,3.1382,1942,450,1492,0,2,4.3156,0,,
env_communication_delay,11,52,PASS,1.5006,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,55,21,,0,,2.4,4.0628,0,0,0,0,0.9092,0.5287,0.1204,0.3529,0,0,28,0,0,2,3.5,115.5,0,2.1108,1992,466,1526,0,2,4.2747,0,,
env_communication_delay,12,53,PASS,1.2673,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,72,16,,0,,2.4,4.8765,0,12,0,12,1.5512,0.5545,0.1186,0.3456,1,0,30,0,0,2,5,91,0,2.3929,1978,460,1518,0,2,4.3,0,,
env_communication_delay,13,54,PASS,1.2857,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,59,15,,0,,2.4,3.8326,0,9,0,9,0.7313,0.5547,0.1164,0.3441,3,0,47,0,0,2,3.1333,64.7143,0,2.9626,1966,460,1506,0,2,4.2739,0,,
env_communication_delay,14,55,PASS,1.1297,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,69,14,,0,,2.4,5.0879,0,0,0,0,1.7183,0.5544,0.1138,0.3344,4,0,47,0,0,2.375,4.2727,55.625,0,3.3208,1942,453,1489,0,2,4.287,0,,
env_communication_delay,15,56,PASS,1.4214,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,56,51,,0,,2.4,3.7578,0,10,0,10,0.663,0.5768,0.1144,0.3436,7,0,47,0,0,2.2222,4.2727,50.6667,0,3.5308,1970,462,1508,0,2,4.2641,0,,
env_communication_delay,16,57,PASS,1.7063,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,63,33,,0,,2.4,4.6254,0,7,0,7,1.3233,0.5669,0.1045,0.3397,3,0,45,0,0,2,3.75,64.1429,0,2.9687,1952,456,1496,0,2,4.2807,0,,
env_communication_delay,17,58,PASS,1.4733,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,66,21,,0,,2.4,4.2295,0,2,0,2,0.9627,0.5672,0.1194,0.3313,5,0,54,0,0,2,4.1538,48.6667,0,3.617,1932,447,1485,0,2,4.3221,0,,
env_communication_delay,18,59,PASS,1.3871,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,54,25,,0,,2.4,3.7992,0,5,0,5,0.6701,0.5629,0.1181,0.3418,3,0,45,0,0,2.2857,3.4615,64.1429,0,3.0151,1956,456,1500,0,2,4.2895,0,,
env_communication_delay,19,60,PASS,1.1527,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,66,23,,0,,2.45,4.9043,0,5,0,5,1.5478,0.5378,0.1139,0.3369,3,0,47,0,0,2,4.2727,63.8571,0,3.0196,1940,454,1486,0,2,4.2731,0,,
env_communication_delay,20,61,PASS,1.2199,0.0,0.0,0.0,6,0.01,0.0,no_fusion,0,55,27,,0,,2.4,4.0602,0,5,0,5,0.9224,0.5791,0.1084,0.349,2,0,44,0,0,2,2.75,76.6667,0,2.6598,1978,466,1512,0,2,4.2446,0,,
env_partial_sensor_failure,1,42,PASS,0.1389,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,75,125,,0,,23.317,3.1904,0,194,0,194,0.4001,1.8098,0.1179,0.0027,0,0,404,0,0,,80.8,4,0,61.357,10,5,5,0,2,2,0,,
env_partial_sensor_failure,2,43,PASS,0.139,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,102,163,,0,,17.422,3.6108,0,302,0,302,0.6379,0.7023,0.0315,0.0054,1,0,400,0,0,,66.6667,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,3,44,PASS,0.1381,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,106,158,,0,,25.08,3.1185,0,307,0,307,0.3202,,,0.0,0,0,397,0,0,,99.25,,0,,0,0,0,0,,,0,,
env_partial_sensor_failure,4,45,PASS,0.1519,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,97,162,,0,,17.569,3.0708,0,296,0,296,0.3515,2.1363,0.078,0.0107,0,0,396,0,0,,49.5,4,0,61.357,40,20,20,0,2,2,0,,
env_partial_sensor_failure,5,46,PASS,0.157,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,79,119,,0,,19.1,3.1495,0,220,0,220,0.3194,1.8299,0.0265,0.0053,1,0,401,0,0,,66.8333,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,6,47,PASS,0.1381,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,91,119,,0,,30.964,3.1022,0,240,0,240,0.2925,1.3861,0.0081,0.0027,0,0,401,0,0,,80.2,4,0,61.357,10,5,5,0,2,2,0,,
env_partial_sensor_failure,7,48,PASS,0.1325,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,98,129,,0,,12.933,3.1385,0,256,0,256,0.3251,1.4489,0.0645,0.0054,0,0,398,0,0,,66.3333,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,8,49,PASS,0.1357,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,120,136,,0,,27.545,3.14,0,311,0,311,0.3306,1.1526,0.1393,0.0053,1,0,398,0,0,,66.3333,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,9,50,PASS,0.1357,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,69,135,,0,,19.85,3.1797,0,198,0,198,0.3997,3.9161,0.071,0.0053,1,0,404,0,0,,67.3333,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,10,51,PASS,0.1519,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,82,117,,0,,14.04,3.3433,0,190,0,190,0.4724,2.3116,0.0962,0.0106,1,0,409,0,0,,51.125,4,0,61.357,40,20,20,0,2,2,0,,
env_partial_sensor_failure,11,52,PASS,0.1436,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,98,163,,0,,15.582,3.0635,0,288,0,288,0.3314,2.0315,0.0699,0.0054,0,0,396,0,0,,66,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,12,53,PASS,0.1372,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,101,155,,0,,16.8,3.1107,0,296,0,296,0.322,0.6831,0.0441,0.0054,1,0,396,0,0,,79.2,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,13,54,PASS,0.1649,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,103,153,,0,,14.76,2.9617,0,298,0,298,0.356,1.3367,0.1417,0.0098,1,0,396,0,0,,49.5,4.6667,0,49.4056,34,17,17,0,2,2,0,,
env_partial_sensor_failure,14,55,PASS,0.1333,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,109,155,,0,,27.133,3.0776,0,307,0,307,0.3292,,,0.0,0,0,396,0,0,,99,,0,,0,0,0,0,,,0,,
env_partial_sensor_failure,15,56,PASS,0.1412,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,101,152,,0,,23.825,3.113,0,290,0,290,0.3199,0.4571,0.0638,0.0027,0,0,396,0,0,,79.2,4,0,61.357,10,5,5,0,2,2,0,,
env_partial_sensor_failure,16,57,PASS,0.1458,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,109,148,,0,,27.9,3.0555,0,300,0,300,0.3495,1.6441,0.0957,0.008,1,0,400,0,0,,57.1429,4,0,61.357,30,15,15,0,2,2,0,,
env_partial_sensor_failure,17,58,PASS,0.2316,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,109,152,,0,,11.0,3.1167,0,306,0,306,0.3283,,,0.0,0,0,396,0,0,,99,,0,,0,0,0,0,,,0,,
env_partial_sensor_failure,18,59,PASS,0.1613,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,98,154,,0,,23.0,3.0982,0,290,0,290,0.3199,1.701,0.0866,0.0027,0,0,397,0,0,,79.4,4,0,61.357,10,5,5,0,2,2,0,,
env_partial_sensor_failure,19,60,PASS,0.1551,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,101,165,,0,,17.44,2.8335,0,305,0,305,0.4488,1.6874,0.0764,0.0053,1,0,401,0,0,,66.8333,4,0,61.357,20,10,10,0,2,2,0,,
env_partial_sensor_failure,20,61,PASS,0.1628,0.0,0.0,0.0,0,0.0,0.0,no_fusion,0,99,147,,0,,18.6,3.1024,0,284,0,284,0.3103,0.4615,0.0307,0.0027,0,0,397,0,0,,79.4,4,0,61.357,10,5,5,0,2,2,0,,
perfect_communication,1,42,PASS,1.4137,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,46,0,,1,,0.038,4.0577,0,7,0,7,0.8047,0.6434,0.1113,0.3264,1,0,69,0,0,4,1.1897,85.4,0,2.8981,3808,1460,2348,0,0,8.8148,0,,
perfect_communication,2,43,PASS,1.5509,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,64,0,,1,,0.088,4.0537,0,9,0,9,0.765,0.6264,0.1112,0.319,4,0,88,0,0,2.875,1.2394,52.625,0,3.7072,3824,1459,2365,0,0,8.9138,0,,
perfect_communication,3,44,PASS,1.6245,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,46,0,,1,,0.038,4.2779,0,7,0,7,1.0013,0.6221,0.1159,0.3215,3,0,83,0,0,5,1.3387,60.4286,0,3.6584,3762,1438,2324,0,0,8.7488,0,,
perfect_communication,4,45,PASS,1.2722,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,53,0,,1,,0.062,3.9985,0,13,0,13,0.7301,0.6086,0.1111,0.3226,2,0,69,0,0,2,1.2321,70.6667,0,2.9526,3838,1464,2374,0,0,8.9256,0,,
perfect_communication,5,46,PASS,1.1739,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,50,0,,1,,0.025,4.275,0,9,0,9,0.9708,0.5943,0.1166,0.3239,2,0,85,0,0,3.8333,1.25,71.3333,0,3.2314,3704,1440,2264,0,0,8.5346,0,,
perfect_communication,6,47,PASS,1.117,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,51,0,,1,,0.062,4.8514,0,8,0,8,1.4934,0.5855,0.1217,0.3338,4,0,87,0,0,3.8571,1.3182,55.375,0,3.8344,3744,1465,2279,0,0,8.3016,0,,
perfect_communication,7,48,PASS,1.1402,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,54,0,,1,,0.038,4.7657,0,12,0,12,1.4318,0.6429,0.1163,0.3277,4,0,107,0,0,3.625,1.3544,54.375,0,3.8708,3796,1465,2331,0,0,8.5688,0,,
perfect_communication,8,49,PASS,1.5297,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,53,0,,1,,0.062,4.1921,0,7,0,7,0.9236,0.6106,0.113,0.3244,1,0,69,0,0,3.2,1.1695,85.4,0,2.733,3794,1450,2344,0,0,8.7824,0,,
perfect_communication,9,50,PASS,1.2963,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,43,0,,1,,0.025,4.3669,0,8,0,8,1.0972,0.6283,0.1147,0.3344,0,0,93,0,0,5.5,1.24,110,0,2.4636,3800,1468,2332,0,0,8.5586,0,,
perfect_communication,10,51,PASS,1.3389,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,58,0,,1,,0.062,4.3299,0,12,0,12,1.0411,0.602,0.1195,0.33,0,0,79,0,0,2,1.1127,109,0,2.3262,3812,1464,2348,0,0,8.6636,0,,
perfect_communication,11,52,PASS,1.3019,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,66,0,,1,,0.062,4.7804,0,10,0,10,1.4446,0.6366,0.1061,0.3278,4,0,87,0,0,3.5,1.3182,54.625,0,3.6834,3812,1469,2343,0,0,8.5663,0,,
perfect_communication,12,53,PASS,1.17,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,52,0,,1,,0.038,4.0112,0,12,0,12,0.7635,0.6489,0.1234,0.3236,3,0,86,0,0,4.2857,1.2464,60.8571,0,3.5582,3806,1457,2349,0,0,8.7898,0,,
perfect_communication,13,54,PASS,1.1315,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,48,0,,1,,0.013,4.5269,0,11,0,11,1.2258,0.6179,0.115,0.3254,1,0,79,0,0,3.8,1.1449,85.8,0,2.7922,3780,1448,2332,0,0,8.7097,0,,
perfect_communication,14,55,PASS,1.3246,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,47,0,,1,,0.05,4.109,0,3,0,3,0.8452,0.6323,0.1171,0.3205,3,0,82,0,0,3,1.2812,60,0,3.4571,3792,1447,2345,0,0,8.8806,0,,
perfect_communication,15,56,PASS,1.2794,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,50,0,,1,,0.1,4.7543,0,7,0,7,1.4308,0.6399,0.1145,0.3321,2,0,90,0,0,2,1.1688,73.3333,0,2.9542,3822,1472,2350,0,0,8.5695,0,,
perfect_communication,16,57,PASS,1.3864,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,49,0,,1,,0.1,4.6324,0,10,0,10,1.3418,0.6495,0.1197,0.3237,3,0,90,0,0,3.4286,1.3433,61.4286,0,3.5134,3816,1463,2353,0,0,8.7323,0,,
perfect_communication,17,58,PASS,1.3622,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,61,0,,1,,0.025,4.7404,0,15,0,15,1.403,0.6507,0.1107,0.33,2,0,90,0,0,4.3333,1.2676,73,0,3.2959,3830,1474,2356,0,0,8.6261,0,,
perfect_communication,18,59,PASS,1.3124,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,70,0,,1,,0.05,4.9314,0,14,0,14,1.5833,0.6145,0.1127,0.325,3,0,88,0,0,3.5714,1.2941,62.2857,0,3.3773,3768,1457,2311,0,0,8.5056,0,,
perfect_communication,19,60,PASS,1.3486,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,43,0,,1,,0.025,4.0768,0,11,0,11,0.8251,0.5991,0.11,0.3266,3,0,90,0,0,2.5714,1.25,61.1429,0,3.4124,3736,1445,2291,0,0,8.5885,0,,
perfect_communication,20,61,PASS,1.116,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,64,0,,1,,0.125,4.6007,0,11,0,11,1.2776,0.6284,0.1161,0.328,5,0,95,0,0,3.2222,1.25,48.4444,0,3.9651,3790,1461,2329,0,0,8.5169,0,,
low_packet_loss,1,42,PASS,1.2041,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,46,0,,1,,0.038,4.1188,0,10,0,10,0.848,0.6444,0.1111,0.3259,1,0,69,0,0,4,1.1897,85.2,0,2.9037,3808,1399,2409,0,1,8.8353,0,,
low_packet_loss,2,43,PASS,1.3859,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,63,0,,1,,0.088,4.0547,0,9,0,9,0.7651,0.627,0.1114,0.319,4,0,88,0,0,2.875,1.2394,52.625,0,3.7072,3824,1403,2421,0,1,8.9138,0,,
low_packet_loss,3,44,PASS,1.3209,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,44,0,,1,,0.038,4.218,0,8,0,8,0.9568,0.6538,0.1188,0.3246,4,0,73,0,0,4.25,1.3774,53.25,0,3.8032,3818,1397,2421,0,1,8.7972,0,,
low_packet_loss,4,45,PASS,1.5148,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,53,0,,1,,0.062,3.9977,0,13,0,13,0.7295,0.6085,0.1111,0.3226,2,0,69,0,0,2,1.2321,70.6667,0,2.9526,3838,1403,2435,0,1,8.9256,0,,
low_packet_loss,5,46,PASS,1.3991,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,48,0,,1,,0.025,4.3416,0,9,0,9,1.0271,0.6024,0.1151,0.3221,2,0,84,0,0,3.8333,1.3125,70.8333,0,3.2438,3726,1394,2332,0,1,8.645,0,,
low_packet_loss,6,47,PASS,1.3821,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,49,0,,1,,0.062,4.8348,0,10,0,10,1.4774,0.594,0.1212,0.3321,3,0,85,0,0,4.1667,1.2687,62.8571,0,3.5751,3736,1404,2332,0,1,8.3579,0,,
low_packet_loss,7,48,PASS,1.2295,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,54,0,,1,,0.038,4.7653,0,12,0,12,1.4317,0.6429,0.1163,0.3277,4,0,107,0,0,3.625,1.3544,54.375,0,3.8708,3796,1405,2391,0,1,8.5688,0,,
low_packet_loss,8,49,PASS,1.176,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,43,0,,1,,0.062,4.1868,0,6,0,6,0.9287,0.6106,0.113,0.3251,1,0,69,0,0,3.2,1.1695,85.4,0,2.733,3794,1398,2396,0,1,8.7824,0,,
low_packet_loss,9,50,PASS,1.4509,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,47,0,,1,,0.025,4.4015,0,6,0,6,1.1356,0.6424,0.118,0.3336,0,0,88,0,0,5.5,1.2222,110,0,2.4487,3740,1414,2326,0,1,8.4234,0,,
low_packet_loss,10,51,PASS,1.1457,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,53,0,,1,,0.062,4.3896,0,8,0,8,1.0924,0.6055,0.1208,0.3328,0,0,81,0,0,2,1.125,110,0,2.3178,3812,1420,2392,0,1,8.5856,0,,
low_packet_loss,11,52,PASS,1.17,0.0,0.2,1.5,0,0.0,0.15,trust_weighted_fusion,0,49,0,,1,,0.062,4.8835,0,13,0,13,1.5301,0.6463,0.1057,0.3318,3,0,85,0,0,3.4286,1.2687,62.7143,0,3.3406,3816,1431,2385,0,1,8.5561,0,,
