scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_negative,28,5.6,2,24.771,10.779,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,100.124,uav_0,11.423,False,False,False,False,False
false_negative,28,5.6,3,21.895,23.984,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,92.11,uav_1,12.266,False,False,False,False,False
false_negative,29,5.8,0,13.663,9.8,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,113.517,uav_2,11.518,False,False,False,False,False
false_negative,29,5.8,1,9.878,24.945,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,105.774,uav_3,12.249,False,False,False,False,False
false_negative,29,5.8,2,25.12,10.975,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,99.756,uav_0,11.518,False,False,False,False,False
false_negative,29,5.8,3,22.111,24.321,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,91.724,uav_1,12.249,False,False,False,False,False
false_negative,30,6.0,0,13.946,10.083,50.0,50.0,,,94.0,90.0,94.0,90.0,false_negative,move,0,0,113.117,uav_2,11.506,False,False,False,False,False
false_negative,30,6.0,1,10.11,25.27,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,105.386,uav_3,12.145,False,False,False,False,False
false_negative,30,6.0,2,25.391,11.27,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,99.358,uav_0,11.506,False,False,False,False,False
false_negative,30,6.0,3,22.242,24.699,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,91.373,uav_1,12.145,False,False,False,False,False
false_negative,31,6.2,0,14.229,10.365,50.0,50.0,,,94.0,90.0,94.0,90.0,false_negative,move,0,0,112.717,uav_2,11.495,False,False,False,False,False
false_negative,31,6.2,1,10.344,25.595,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,104.997,uav_3,12.129,False,False,False,False,False
false_negative,31,6.2,2,25.661,11.564,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,98.959,uav_0,11.495,False,False,False,False,False
false_negative,31,6.2,3,22.46,25.034,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,90.986,uav_1,12.129,False,False,False,False,False
false_negative,32,6.4,0,14.466,10.688,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,112.321,uav_2,11.525,False,False,False,False,False
false_negative,32,6.4,1,10.647,25.856,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,104.597,uav_3,12.041,False,False,False,False,False
false_negative,32,6.4,2,25.931,11.859,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,98.561,uav_0,11.525,False,False,False,False,False
false_negative,32,6.4,3,22.679,25.369,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,90.6,uav_1,12.041,False,False,False,False,False
false_negative,33,6.6,0,14.702,11.01,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.926,uav_2,11.556,False,False,False,False,False
false_negative,33,6.6,1,10.883,26.179,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,104.208,uav_3,12.025,False,False,False,False,False
false_negative,33,6.6,2,26.202,12.154,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,98.162,uav_0,11.556,False,False,False,False,False
false_negative,33,6.6,3,22.898,25.703,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,90.213,uav_1,12.025,False,False,False,False,False
false_negative,34,6.8,0,14.938,11.334,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.531,uav_2,11.67,False,False,False,False,False
false_negative,34,6.8,1,11.119,26.502,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.818,uav_3,12.107,False,False,False,False,False
false_negative,34,6.8,2,26.567,12.318,50.0,50.0,,,86.0,90.0,86.0,90.0,false_negative,avoidance,1,0,97.81,uav_0,11.67,False,False,False,False,False
false_negative,34,6.8,3,23.213,25.949,50.0,50.0,,,90.0,86.0,90.0,86.0,false_negative,avoidance,1,0,89.814,uav_1,12.107,False,False,False,False,False
false_negative,35,7.0,0,15.168,11.661,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,111.137,uav_2,11.778,False,False,False,False,False
false_negative,35,7.0,1,11.355,26.825,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.429,uav_3,12.092,False,False,False,False,False
