scenario,step,time_s,uav_id,uav_pos_x,uav_pos_y,goal_pos_x,goal_pos_y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,perception_error_type,confidence_value,fusion_mode,action_taken,num_perceived_detections,num_phantom_detections,dist_to_goal,distance_to_nearest_uav,distance_to_obstacle,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,mission_completed_flag,reached_goal
sensor_noise,532,106.4,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.432,47.17,uav_1,7.432,False,False,False,False,True
sensor_noise,533,106.6,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,533,106.6,1,84.972,79.106,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,15.72,7.186,40.499,uav_3,7.186,False,False,False,False,False
sensor_noise,533,106.6,2,79.916,93.429,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,6.983,11.461,47.736,uav_3,11.461,False,False,False,False,False
sensor_noise,533,106.6,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.186,47.17,uav_1,7.186,False,False,False,False,True
sensor_noise,534,106.8,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,534,106.8,1,84.77,78.76,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,16.112,7.585,40.123,uav_3,7.585,False,False,False,False,False
sensor_noise,534,106.8,2,80.109,93.078,86.0,90.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,6.647,11.08,47.558,uav_3,11.08,False,False,False,False,False
sensor_noise,534,106.8,3,88.211,85.52,90.0,86.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.852,7.585,47.17,uav_1,7.585,False,False,False,False,True
sensor_noise,535,107.0,0,95.84,89.792,94.0,90.0,50.0,50.0,,,none,,no_fusion,at_goal,0,0,1.851,8.744,55.702,uav_3,8.744,False,False,False,False,True
sensor_noise,535,107.0,1,85.131,78.934,90.0,94.0,50.0,50.0,,,position_noise,,no_fusion,avoidance,1,0,15.833,7.271,40.512,uav_3,7.271,False,False,False,False,False
