scenario,time_step,fusion_mode,fused_x,fused_y,fused_confidence,num_sources,source_track_ids
sensor_noise,173,no_fusion,50.1532,49.9489,0.505,1,r0_t4
sensor_noise,173,no_fusion,59.5541,42.5842,0.696,1,r1_t1
sensor_noise,173,no_fusion,65.4762,49.7435,0.637,1,r1_t2
sensor_noise,173,no_fusion,69.1596,54.3302,0.422,1,r1_t3
sensor_noise,173,no_fusion,49.9632,50.1948,0.446,1,r1_t4
sensor_noise,173,no_fusion,59.5798,42.7991,0.516,1,r2_t1
sensor_noise,173,no_fusion,60.0533,47.1722,0.624,1,r2_t2
sensor_noise,173,no_fusion,68.9517,54.4475,0.68,1,r2_t3
sensor_noise,173,no_fusion,50.1382,49.7563,0.346,1,r2_t4
sensor_noise,173,no_fusion,59.4561,42.6967,0.315,1,r3_t1
sensor_noise,173,no_fusion,60.1016,47.0628,0.513,1,r3_t2
sensor_noise,173,no_fusion,65.3021,49.8274,0.673,1,r3_t3
sensor_noise,173,no_fusion,49.9258,50.0125,0.151,1,r3_t4
sensor_noise,174,no_fusion,60.3656,47.3481,0.792,1,r0_t1
sensor_noise,174,no_fusion,65.4449,49.9969,0.439,1,r0_t2
sensor_noise,174,no_fusion,69.2442,54.8226,0.295,1,r0_t3
sensor_noise,174,no_fusion,50.1351,50.0018,0.386,1,r0_t4
sensor_noise,174,no_fusion,59.8766,42.8003,0.547,1,r1_t1
sensor_noise,174,no_fusion,65.7537,50.0154,0.567,1,r1_t2
sensor_noise,174,no_fusion,69.4444,54.6379,0.407,1,r1_t3
sensor_noise,174,no_fusion,50.0482,50.1322,0.509,1,r1_t4
sensor_noise,174,no_fusion,60.0706,43.0955,0.471,1,r2_t1
sensor_noise,174,no_fusion,60.2638,47.4672,0.536,1,r2_t2
sensor_noise,174,no_fusion,69.0901,54.7141,0.594,1,r2_t3
sensor_noise,174,no_fusion,50.1288,49.6944,0.321,1,r2_t4
sensor_noise,174,no_fusion,59.8691,42.8697,0.227,1,r3_t1
sensor_noise,174,no_fusion,60.3382,47.0737,0.411,1,r3_t2
sensor_noise,174,no_fusion,65.5808,50.08,0.555,1,r3_t3
sensor_noise,174,no_fusion,50.056,50.2327,0.191,1,r3_t4
sensor_noise,175,no_fusion,60.644,47.6199,0.561,1,r0_t1
sensor_noise,175,no_fusion,65.6766,50.4407,0.501,1,r0_t2
sensor_noise,175,no_fusion,69.6078,54.8561,0.359,1,r0_t3
sensor_noise,175,no_fusion,50.2329,50.0559,0.403,1,r0_t4
sensor_noise,175,no_fusion,60.2229,43.1415,0.591,1,r1_t1
sensor_noise,175,no_fusion,65.82,50.3647,0.644,1,r1_t2
sensor_noise,175,no_fusion,69.7029,55.0788,0.479,1,r1_t3
sensor_noise,175,no_fusion,50.1166,50.0874,0.438,1,r1_t4
sensor_noise,175,no_fusion,60.333,43.2903,0.541,1,r2_t1
sensor_noise,175,no_fusion,60.6287,47.7547,0.612,1,r2_t2
sensor_noise,175,no_fusion,69.301,55.0163,0.644,1,r2_t3
sensor_noise,175,no_fusion,50.138,49.8975,0.358,1,r2_t4
sensor_noise,175,no_fusion,60.1744,43.0222,0.354,1,r3_t1
sensor_noise,175,no_fusion,60.5821,47.296,0.35,1,r3_t2
sensor_noise,175,no_fusion,65.7685,50.3455,0.588,1,r3_t3
sensor_noise,175,no_fusion,50.068,50.2714,0.191,1,r3_t4
sensor_noise,176,no_fusion,60.9973,47.806,0.596,1,r0_t1
sensor_noise,176,no_fusion,65.9301,50.7396,0.569,1,r0_t2
sensor_noise,176,no_fusion,69.9665,55.2457,0.299,1,r0_t3
sensor_noise,176,no_fusion,50.1808,49.9,0.38,1,r0_t4
sensor_noise,176,no_fusion,60.5736,43.5028,0.679,1,r1_t1
sensor_noise,176,no_fusion,66.0086,50.6983,0.655,1,r1_t2
sensor_noise,176,no_fusion,69.9475,55.2353,0.484,1,r1_t3
sensor_noise,176,no_fusion,50.1816,50.1968,0.559,1,r1_t4
sensor_noise,176,no_fusion,60.7152,43.3963,0.502,1,r2_t1
sensor_noise,176,no_fusion,60.9072,47.9099,0.683,1,r2_t2
sensor_noise,176,no_fusion,69.5457,55.4888,0.532,1,r2_t3
sensor_noise,176,no_fusion,50.1215,49.7418,0.317,1,r2_t4
sensor_noise,176,no_fusion,60.4322,43.3175,0.311,1,r3_t1
sensor_noise,176,no_fusion,60.9237,47.6538,0.441,1,r3_t2
sensor_noise,176,no_fusion,65.8943,50.6663,0.669,1,r3_t3
sensor_noise,176,no_fusion,50.0799,50.3101,0.191,1,r3_t4
sensor_noise,177,no_fusion,61.245,48.1374,0.554,1,r0_t1
sensor_noise,177,no_fusion,66.0648,51.1881,0.473,1,r0_t2
sensor_noise,177,no_fusion,70.2432,55.5467,0.299,1,r0_t3
sensor_noise,177,no_fusion,50.1174,49.9633,0.321,1,r0_t4
sensor_noise,177,no_fusion,60.8509,43.5646,0.669,1,r1_t1
sensor_noise,177,no_fusion,66.1837,51.0502,0.503,1,r1_t2
sensor_noise,177,no_fusion,70.1742,55.5771,0.43,1,r1_t3
sensor_noise,177,no_fusion,50.2441,50.1521,0.452,1,r1_t4
sensor_noise,177,no_fusion,61.1124,43.4923,0.483,1,r2_t1
sensor_noise,177,no_fusion,61.2467,48.2703,0.587,1,r2_t2
sensor_noise,177,no_fusion,69.7064,55.7113,0.623,1,r2_t3
sensor_noise,177,no_fusion,50.0315,49.8814,0.223,1,r2_t4
sensor_noise,177,no_fusion,60.771,43.5183,0.311,1,r3_t1
sensor_noise,177,no_fusion,61.2735,48.0099,0.407,1,r3_t2
sensor_noise,177,no_fusion,66.2073,51.0378,0.612,1,r3_t3
sensor_noise,177,no_fusion,50.0919,50.3488,0.191,1,r3_t4
sensor_noise,178,no_fusion,61.4767,48.4548,0.645,1,r0_t1
sensor_noise,178,no_fusion,66.1015,51.5714,0.607,1,r0_t2
sensor_noise,178,no_fusion,70.5199,55.8477,0.299,1,r0_t3
sensor_noise,178,no_fusion,50.0836,49.9147,0.412,1,r0_t4
sensor_noise,178,no_fusion,61.1457,43.7204,0.663,1,r1_t1
sensor_noise,178,no_fusion,66.2865,51.3829,0.603,1,r1_t2
sensor_noise,178,no_fusion,70.2655,56.0642,0.472,1,r1_t3
sensor_noise,178,no_fusion,50.2388,50.1107,0.361,1,r1_t4
sensor_noise,178,no_fusion,61.3933,43.6199,0.442,1,r2_t1
sensor_noise,178,no_fusion,61.5649,48.533,0.576,1,r2_t2
sensor_noise,178,no_fusion,69.9427,56.011,0.606,1,r2_t3
sensor_noise,178,no_fusion,49.961,50.076,0.234,1,r2_t4
sensor_noise,178,no_fusion,50.0919,50.3488,0.191,1,r3_t4
sensor_noise,178,no_fusion,61.1097,43.7192,0.311,1,r3_t1
sensor_noise,178,no_fusion,61.6363,48.2727,0.444,1,r3_t2
sensor_noise,178,no_fusion,66.3676,51.3365,0.607,1,r3_t3
sensor_noise,179,no_fusion,61.7903,48.8382,0.556,1,r0_t1
sensor_noise,179,no_fusion,66.2843,51.8018,0.487,1,r0_t2
sensor_noise,179,no_fusion,70.7965,56.1487,0.299,1,r0_t3
sensor_noise,179,no_fusion,50.16,50.0801,0.489,1,r0_t4
sensor_noise,179,no_fusion,61.4274,44.0581,0.665,1,r1_t1
sensor_noise,179,no_fusion,66.4914,51.7671,0.623,1,r1_t2
sensor_noise,179,no_fusion,70.2837,56.5614,0.438,1,r1_t3
sensor_noise,179,no_fusion,50.2464,49.9072,0.402,1,r1_t4
sensor_noise,179,no_fusion,61.7263,43.8671,0.537,1,r2_t1
sensor_noise,179,no_fusion,61.7766,48.8317,0.607,1,r2_t2
sensor_noise,179,no_fusion,70.1579,56.3061,0.645,1,r2_t3
sensor_noise,179,no_fusion,50.0151,49.9931,0.259,1,r2_t4
sensor_noise,179,no_fusion,61.4485,43.9201,0.311,1,r3_t1
sensor_noise,179,no_fusion,61.8269,48.5594,0.433,1,r3_t2
sensor_noise,179,no_fusion,66.5199,51.6904,0.575,1,r3_t3
sensor_noise,180,no_fusion,70.7965,56.1487,0.299,1,r0_t3
sensor_noise,180,no_fusion,62.076,49.1449,0.525,1,r0_t1
sensor_noise,180,no_fusion,66.4391,52.1731,0.567,1,r0_t2
sensor_noise,180,no_fusion,50.01,49.9555,0.389,1,r0_t4
sensor_noise,180,no_fusion,61.7996,44.3512,0.594,1,r1_t1
sensor_noise,180,no_fusion,66.748,52.2365,0.603,1,r1_t2
sensor_noise,180,no_fusion,70.4368,56.8746,0.444,1,r1_t3
sensor_noise,180,no_fusion,50.243,49.8788,0.33,1,r1_t4
sensor_noise,180,no_fusion,62.0188,44.1825,0.548,1,r2_t1
sensor_noise,180,no_fusion,62.0355,49.1964,0.69,1,r2_t2
sensor_noise,180,no_fusion,70.4723,56.5619,0.635,1,r2_t3
sensor_noise,180,no_fusion,49.9723,50.1796,0.271,1,r2_t4
sensor_noise,180,no_fusion,61.4485,43.9201,0.311,1,r3_t1
sensor_noise,180,no_fusion,62.0094,48.9128,0.476,1,r3_t2
sensor_noise,180,no_fusion,66.6443,52.0711,0.529,1,r3_t3
sensor_noise,181,no_fusion,62.3221,49.3388,0.565,1,r0_t1
sensor_noise,181,no_fusion,66.674,52.4802,0.621,1,r0_t2
sensor_noise,181,no_fusion,50.0832,50.0264,0.347,1,r0_t4
sensor_noise,181,no_fusion,62.0726,44.5534,0.674,1,r1_t1
sensor_noise,181,no_fusion,66.8542,52.5964,0.622,1,r1_t2
sensor_noise,181,no_fusion,70.5706,57.2123,0.387,1,r1_t3
sensor_noise,181,no_fusion,50.3265,49.9079,0.439,1,r1_t4
sensor_noise,181,no_fusion,62.2487,44.5493,0.518,1,r2_t1
sensor_noise,181,no_fusion,62.2472,49.4538,0.576,1,r2_t2
sensor_noise,181,no_fusion,70.7429,56.9623,0.591,1,r2_t3
sensor_noise,181,no_fusion,49.828,50.4122,0.257,1,r2_t4
sensor_noise,181,no_fusion,62.2243,49.2859,0.387,1,r3_t2
sensor_noise,181,no_fusion,66.8289,52.4895,0.575,1,r3_t3
sensor_noise,182,no_fusion,62.5968,49.7096,0.557,1,r0_t1
sensor_noise,182,no_fusion,66.7962,52.7334,0.579,1,r0_t2
sensor_noise,182,no_fusion,50.081,50.1187,0.289,1,r0_t4
sensor_noise,182,no_fusion,62.3922,44.9295,0.656,1,r1_t1
sensor_noise,182,no_fusion,67.0404,52.941,0.643,1,r1_t2
sensor_noise,182,no_fusion,70.7094,57.4819,0.461,1,r1_t3
sensor_noise,182,no_fusion,50.3622,49.9477,0.387,1,r1_t4
sensor_noise,182,no_fusion,62.5362,44.8433,0.451,1,r2_t1
sensor_noise,182,no_fusion,62.4814,49.7918,0.674,1,r2_t2
sensor_noise,182,no_fusion,71.0096,57.4054,0.598,1,r2_t3
sensor_noise,182,no_fusion,49.8683,50.5979,0.273,1,r2_t4
sensor_noise,182,no_fusion,62.5819,49.5799,0.437,1,r3_t2
sensor_noise,182,no_fusion,66.9488,52.8923,0.539,1,r3_t3
sensor_noise,183,no_fusion,62.8504,49.9416,0.628,1,r0_t1
sensor_noise,183,no_fusion,67.1212,53.1217,0.489,1,r0_t2
sensor_noise,183,no_fusion,50.1531,49.9895,0.348,1,r0_t4
sensor_noise,183,no_fusion,62.6642,45.1614,0.589,1,r1_t1
sensor_noise,183,no_fusion,67.166,53.3097,0.594,1,r1_t2
sensor_noise,183,no_fusion,71.0312,57.6696,0.363,1,r1_t3
sensor_noise,183,no_fusion,50.1988,49.9857,0.363,1,r1_t4
sensor_noise,183,no_fusion,62.9493,45.0396,0.512,1,r2_t1
sensor_noise,183,no_fusion,62.8525,50.1801,0.584,1,r2_t2
sensor_noise,183,no_fusion,71.2143,57.7145,0.587,1,r2_t3
sensor_noise,183,no_fusion,49.8254,50.6297,0.179,1,r2_t4
sensor_noise,183,no_fusion,62.8441,49.9142,0.472,1,r3_t2
sensor_noise,183,no_fusion,67.1925,53.198,0.642,1,r3_t3
sensor_noise,184,no_fusion,63.1429,50.2278,0.67,1,r0_t1
sensor_noise,184,no_fusion,67.3223,53.4678,0.515,1,r0_t2
sensor_noise,184,no_fusion,50.1317,49.9013,0.41,1,r0_t4
sensor_noise,184,no_fusion,62.9559,45.3989,0.694,1,r1_t1
sensor_noise,184,no_fusion,67.2775,53.6412,0.617,1,r1_t2
sensor_noise,184,no_fusion,71.2796,58.0925,0.441,1,r1_t3
sensor_noise,184,no_fusion,50.1792,50.0269,0.31,1,r1_t4
sensor_noise,184,no_fusion,63.0445,45.3155,0.431,1,r2_t1
sensor_noise,184,no_fusion,63.0523,50.5156,0.636,1,r2_t2
sensor_noise,184,no_fusion,71.4891,58.0735,0.619,1,r2_t3
sensor_noise,184,no_fusion,49.8855,50.6474,0.343,1,r2_t4
sensor_noise,184,no_fusion,63.1368,50.345,0.437,1,r3_t2
sensor_noise,184,no_fusion,67.3794,53.6047,0.554,1,r3_t3
sensor_noise,185,no_fusion,63.4346,50.6259,0.643,1,r0_t1
sensor_noise,185,no_fusion,67.5462,53.8394,0.487,1,r0_t2
sensor_noise,185,no_fusion,50.2244,50.0789,0.402,1,r0_t4
sensor_noise,185,no_fusion,63.332,45.7208,0.576,1,r1_t1
sensor_noise,185,no_fusion,67.395,53.9277,0.683,1,r1_t2
sensor_noise,185,no_fusion,71.6737,58.3566,0.45,1,r1_t3
sensor_noise,185,no_fusion,50.1968,49.6976,0.414,1,r1_t4
sensor_noise,185,no_fusion,63.2718,45.6079,0.47,1,r2_t1
sensor_noise,185,no_fusion,63.4121,50.9525,0.613,1,r2_t2
sensor_noise,185,no_fusion,71.7407,58.5636,0.618,1,r2_t3
sensor_noise,185,no_fusion,49.8845,50.5632,0.266,1,r2_t4
sensor_noise,185,no_fusion,63.5714,50.5508,0.431,1,r3_t2
sensor_noise,185,no_fusion,67.4972,53.9889,0.541,1,r3_t3
sensor_noise,186,no_fusion,63.68,50.8949,0.623,1,r0_t1
sensor_noise,186,no_fusion,67.786,54.3258,0.498,1,r0_t2
sensor_noise,186,no_fusion,50.1015,49.9655,0.282,1,r0_t4
sensor_noise,186,no_fusion,63.6261,45.9175,0.565,1,r1_t1
sensor_noise,186,no_fusion,67.5512,54.3151,0.637,1,r1_t2
sensor_noise,186,no_fusion,71.8962,58.6686,0.44,1,r1_t3
sensor_noise,186,no_fusion,50.112,49.7816,0.404,1,r1_t4
sensor_noise,186,no_fusion,63.518,45.7569,0.503,1,r2_t1
sensor_noise,186,no_fusion,63.4851,51.2299,0.677,1,r2_t2
sensor_noise,186,no_fusion,71.9617,58.9066,0.619,1,r2_t3
sensor_noise,186,no_fusion,49.9564,50.4656,0.24,1,r2_t4
sensor_noise,186,no_fusion,63.8288,50.7442,0.517,1,r3_t2
sensor_noise,186,no_fusion,67.7777,54.4295,0.667,1,r3_t3
sensor_noise,187,no_fusion,63.952,51.1999,0.66,1,r0_t1
sensor_noise,187,no_fusion,68.0355,54.7154,0.501,1,r0_t2
sensor_noise,187,no_fusion,50.0209,49.8083,0.368,1,r0_t4
sensor_noise,187,no_fusion,64.03,46.1679,0.621,1,r1_t1
sensor_noise,187,no_fusion,67.6562,54.7055,0.583,1,r1_t2
sensor_noise,187,no_fusion,72.2684,58.9792,0.505,1,r1_t3
sensor_noise,187,no_fusion,49.9961,49.9571,0.354,1,r1_t4
sensor_noise,187,no_fusion,64.0326,45.936,0.458,1,r2_t1
sensor_noise,187,no_fusion,63.7133,51.4782,0.678,1,r2_t2
sensor_noise,187,no_fusion,72.1759,59.2592,0.572,1,r2_t3
sensor_noise,187,no_fusion,50.0425,50.36,0.254,1,r2_t4
sensor_noise,187,no_fusion,64.0782,51.164,0.403,1,r3_t2
sensor_noise,187,no_fusion,67.9273,54.6908,0.62,1,r3_t3
sensor_noise,188,no_fusion,64.1892,51.5711,0.646,1,r0_t1
sensor_noise,188,no_fusion,68.0322,55.1786,0.514,1,r0_t2
sensor_noise,188,no_fusion,49.9977,49.962,0.355,1,r0_t4
sensor_noise,188,no_fusion,64.3364,46.3475,0.66,1,r1_t1
sensor_noise,188,no_fusion,67.8992,55.0681,0.592,1,r1_t2
sensor_noise,188,no_fusion,72.48,59.2296,0.435,1,r1_t3
sensor_noise,188,no_fusion,49.9291,50.036,0.414,1,r1_t4
sensor_noise,188,no_fusion,64.408,46.3375,0.481,1,r2_t1
sensor_noise,188,no_fusion,64.0559,51.7917,0.547,1,r2_t2
sensor_noise,188,no_fusion,72.314,59.5696,0.595,1,r2_t3
sensor_noise,188,no_fusion,50.1078,50.3124,0.139,1,r2_t4
sensor_noise,188,no_fusion,64.2582,51.6489,0.474,1,r3_t2
sensor_noise,188,no_fusion,68.0656,55.0152,0.613,1,r3_t3
sensor_noise,189,no_fusion,64.4653,51.909,0.554,1,r0_t1
sensor_noise,189,no_fusion,68.2109,55.6382,0.516,1,r0_t2
sensor_noise,189,no_fusion,50.0024,49.9127,0.279,1,r0_t4
sensor_noise,189,no_fusion,64.6466,46.7582,0.59,1,r1_t1
sensor_noise,189,no_fusion,68.0361,55.3533,0.643,1,r1_t2
sensor_noise,189,no_fusion,72.636,59.5742,0.5,1,r1_t3
sensor_noise,189,no_fusion,49.8989,49.9028,0.292,1,r1_t4
sensor_noise,189,no_fusion,64.8526,46.5278,0.483,1,r2_t1
sensor_noise,189,no_fusion,64.3668,52.1332,0.647,1,r2_t2
sensor_noise,189,no_fusion,72.438,59.8513,0.649,1,r2_t3
sensor_noise,189,no_fusion,50.1598,50.2464,0.147,1,r2_t4
sensor_noise,189,no_fusion,64.3888,51.9556,0.442,1,r3_t2
sensor_noise,189,no_fusion,68.1169,55.267,0.644,1,r3_t3
sensor_noise,190,no_fusion,64.6574,52.2631,0.624,1,r0_t1
sensor_noise,190,no_fusion,68.3331,55.9913,0.462,1,r0_t2
sensor_noise,190,no_fusion,50.1245,49.9445,0.327,1,r0_t4
sensor_noise,190,no_fusion,64.8361,46.9783,0.558,1,r1_t1
sensor_noise,190,no_fusion,68.2325,55.7488,0.636,1,r1_t2
sensor_noise,190,no_fusion,72.7925,59.8931,0.43,1,r1_t3
sensor_noise,190,no_fusion,49.8297,49.8841,0.362,1,r1_t4
sensor_noise,190,no_fusion,65.1152,46.9703,0.525,1,r2_t1
sensor_noise,190,no_fusion,64.6851,52.4839,0.641,1,r2_t2
sensor_noise,190,no_fusion,72.6207,60.0919,0.642,1,r2_t3
sensor_noise,190,no_fusion,50.1523,50.3692,0.23,1,r2_t4
sensor_noise,190,no_fusion,64.6874,52.3145,0.478,1,r3_t2
sensor_noise,190,no_fusion,68.3264,55.6865,0.563,1,r3_t3
sensor_noise,191,no_fusion,64.8869,52.6183,0.548,1,r0_t1
sensor_noise,191,no_fusion,68.4721,56.2803,0.477,1,r0_t2
sensor_noise,191,no_fusion,50.1282,49.9612,0.343,1,r0_t4
sensor_noise,191,no_fusion,65.1202,47.3099,0.671,1,r1_t1
sensor_noise,191,no_fusion,68.4476,56.1631,0.623,1,r1_t2
sensor_noise,191,no_fusion,73.0628,60.3465,0.423,1,r1_t3
sensor_noise,191,no_fusion,49.8446,49.8042,0.343,1,r1_t4
sensor_noise,191,no_fusion,65.3111,47.1689,0.512,1,r2_t1
sensor_noise,191,no_fusion,64.9683,52.8586,0.632,1,r2_t2
sensor_noise,191,no_fusion,72.7701,60.3407,0.616,1,r2_t3
sensor_noise,191,no_fusion,50.0801,50.4054,0.125,1,r2_t4
sensor_noise,191,no_fusion,64.8418,52.6301,0.426,1,r3_t2
sensor_noise,191,no_fusion,68.5761,56.0453,0.629,1,r3_t3
sensor_noise,192,no_fusion,65.0952,53.023,0.617,1,r0_t1
sensor_noise,192,no_fusion,68.7629,56.618,0.525,1,r0_t2
sensor_noise,192,no_fusion,50.1008,50.147,0.355,1,r0_t4
sensor_noise,192,no_fusion,65.3619,47.4361,0.578,1,r1_t1
sensor_noise,192,no_fusion,68.6282,56.5331,0.71,1,r1_t2
sensor_noise,192,no_fusion,73.2276,60.6773,0.424,1,r1_t3
sensor_noise,192,no_fusion,49.8556,49.8411,0.309,1,r1_t4
sensor_noise,192,no_fusion,65.4729,47.5109,0.448,1,r2_t1
sensor_noise,192,no_fusion,65.0969,53.0929,0.613,1,r2_t2
sensor_noise,192,no_fusion,72.938,60.6157,0.58,1,r2_t3
sensor_noise,192,no_fusion,50.098,50.1661,0.197,1,r2_t4
sensor_noise,192,no_fusion,65.0486,52.9004,0.422,1,r3_t2
sensor_noise,192,no_fusion,68.7501,56.3851,0.595,1,r3_t3
sensor_noise,193,no_fusion,65.2829,53.3397,0.545,1,r0_t1
sensor_noise,193,no_fusion,68.9538,56.9796,0.53,1,r0_t2
sensor_noise,193,no_fusion,50.0789,50.0451,0.351,1,r0_t4
sensor_noise,193,no_fusion,65.6593,47.7091,0.639,1,r1_t1
sensor_noise,193,no_fusion,68.7804,56.8806,0.674,1,r1_t2
sensor_noise,193,no_fusion,73.3521,61.1414,0.405,1,r1_t3
sensor_noise,193,no_fusion,49.7569,49.8636,0.318,1,r1_t4
sensor_noise,193,no_fusion,65.7138,47.8917,0.506,1,r2_t1
sensor_noise,193,no_fusion,65.2477,53.4526,0.587,1,r2_t2
sensor_noise,193,no_fusion,73.2317,60.8679,0.62,1,r2_t3
sensor_noise,193,no_fusion,50.1067,50.1437,0.197,1,r2_t4
sensor_noise,193,no_fusion,65.3519,52.9787,0.473,1,r3_t2
sensor_noise,193,no_fusion,68.9534,56.7552,0.625,1,r3_t3
sensor_noise,194,no_fusion,65.4159,53.7639,0.595,1,r0_t1
sensor_noise,194,no_fusion,69.1453,57.2636,0.533,1,r0_t2
sensor_noise,194,no_fusion,50.0772,50.0147,0.285,1,r0_t4
sensor_noise,194,no_fusion,65.9409,48.0893,0.604,1,r1_t1
sensor_noise,194,no_fusion,69.14,57.3575,0.63,1,r1_t2
sensor_noise,194,no_fusion,73.5786,61.4847,0.345,1,r1_t3
sensor_noise,194,no_fusion,49.7383,49.9322,0.255,1,r1_t4
sensor_noise,194,no_fusion,65.782,48.3439,0.514,1,r2_t1
sensor_noise,194,no_fusion,65.4177,53.795,0.547,1,r2_t2
sensor_noise,194,no_fusion,73.5075,61.1629,0.727,1,r2_t3
sensor_noise,194,no_fusion,50.1154,50.1212,0.197,1,r2_t4
sensor_noise,194,no_fusion,65.46,53.4158,0.417,1,r3_t2
sensor_noise,194,no_fusion,69.1031,57.0494,0.652,1,r3_t3
sensor_noise,195,no_fusion,65.6637,54.1988,0.762,1,r0_t1
sensor_noise,195,no_fusion,69.195,57.5599,0.445,1,r0_t2
sensor_noise,195,no_fusion,50.1228,50.1745,0.285,1,r0_t4
sensor_noise,195,no_fusion,66.2299,48.3791,0.614,1,r1_t1
sensor_noise,195,no_fusion,69.3434,57.746,0.703,1,r1_t2
sensor_noise,195,no_fusion,73.7806,61.8851,0.325,1,r1_t3
sensor_noise,195,no_fusion,49.8514,49.7724,0.317,1,r1_t4
sensor_noise,195,no_fusion,65.903,48.6727,0.371,1,r2_t1
sensor_noise,195,no_fusion,65.5801,54.1358,0.624,1,r2_t2
sensor_noise,195,no_fusion,73.7825,61.4964,0.492,1,r2_t3
sensor_noise,195,no_fusion,50.1241,50.0988,0.197,1,r2_t4
sensor_noise,195,no_fusion,65.6135,53.8628,0.447,1,r3_t2
sensor_noise,195,no_fusion,69.1542,57.3467,0.628,1,r3_t3
sensor_noise,196,no_fusion,65.8502,54.4716,0.607,1,r0_t1
sensor_noise,196,no_fusion,69.5248,57.8905,0.453,1,r0_t2
sensor_noise,196,no_fusion,50.1152,50.2476,0.323,1,r0_t4
sensor_noise,196,no_fusion,66.3988,48.6745,0.632,1,r1_t1
sensor_noise,196,no_fusion,69.4764,58.0969,0.592,1,r1_t2
sensor_noise,196,no_fusion,74.1091,62.2625,0.479,1,r1_t3
sensor_noise,196,no_fusion,49.9187,49.9353,0.205,1,r1_t4
sensor_noise,196,no_fusion,50.1241,50.0988,0.197,1,r2_t4
sensor_noise,196,no_fusion,66.1282,48.9144,0.483,1,r2_t1
sensor_noise,196,no_fusion,65.757,54.4572,0.651,1,r2_t2
sensor_noise,196,no_fusion,74.0278,61.9104,0.604,1,r2_t3
sensor_noise,196,no_fusion,65.9493,54.2078,0.361,1,r3_t2
sensor_noise,196,no_fusion,69.3675,57.7442,0.622,1,r3_t3
sensor_noise,197,no_fusion,66.0328,54.8377,0.548,1,r0_t1
sensor_noise,197,no_fusion,69.4734,58.1998,0.542,1,r0_t2
sensor_noise,197,no_fusion,50.1285,50.1541,0.28,1,r0_t4
sensor_noise,197,no_fusion,66.6539,49.052,0.586,1,r1_t1
sensor_noise,197,no_fusion,69.5607,58.3145,0.615,1,r1_t2
sensor_noise,197,no_fusion,74.2535,62.6454,0.477,1,r1_t3
sensor_noise,197,no_fusion,49.8236,49.9391,0.236,1,r1_t4
sensor_noise,197,no_fusion,66.4614,49.2936,0.471,1,r2_t1
sensor_noise,197,no_fusion,65.8701,54.7612,0.689,1,r2_t2
sensor_noise,197,no_fusion,74.304,62.2104,0.544,1,r2_t3
sensor_noise,197,no_fusion,66.118,54.6726,0.437,1,r3_t2
sensor_noise,197,no_fusion,69.5214,58.1826,0.486,1,r3_t3
sensor_noise,198,no_fusion,66.2836,55.2292,0.627,1,r0_t1
sensor_noise,198,no_fusion,69.6215,58.6786,0.427,1,r0_t2
sensor_noise,198,no_fusion,50.2221,50.2341,0.243,1,r0_t4
sensor_noise,198,no_fusion,66.7654,49.4989,0.561,1,r1_t1
sensor_noise,198,no_fusion,69.817,58.6803,0.632,1,r1_t2
sensor_noise,198,no_fusion,74.4824,62.9743,0.412,1,r1_t3
sensor_noise,198,no_fusion,49.7966,49.9508,0.272,1,r1_t4
sensor_noise,198,no_fusion,66.7014,49.653,0.515,1,r2_t1
sensor_noise,198,no_fusion,65.9613,55.0306,0.716,1,r2_t2
sensor_noise,198,no_fusion,74.5499,62.5904,0.625,1,r2_t3
sensor_noise,198,no_fusion,66.2905,55.0971,0.444,1,r3_t2
sensor_noise,198,no_fusion,69.7464,58.5099,0.545,1,r3_t3
sensor_noise,199,no_fusion,66.4732,55.4594,0.67,1,r0_t1
sensor_noise,199,no_fusion,70.0174,59.1177,0.479,1,r0_t2
sensor_noise,199,no_fusion,50.1156,50.2134,0.274,1,r0_t4
sensor_noise,199,no_fusion,66.899,49.8784,0.59,1,r1_t1
sensor_noise,199,no_fusion,69.9482,58.9898,0.669,1,r1_t2
sensor_noise,199,no_fusion,74.8225,63.2329,0.455,1,r1_t3
sensor_noise,199,no_fusion,49.8242,49.902,0.177,1,r1_t4
sensor_noise,199,no_fusion,66.9291,50.0376,0.375,1,r2_t1
sensor_noise,199,no_fusion,66.1875,55.3356,0.584,1,r2_t2
sensor_noise,199,no_fusion,74.8419,63.0025,0.601,1,r2_t3
sensor_noise,199,no_fusion,66.432,55.5079,0.404,1,r3_t2
sensor_noise,199,no_fusion,70.0016,58.923,0.632,1,r3_t3
sensor_noise,200,no_fusion,66.6553,55.7144,0.662,1,r0_t1
sensor_noise,200,no_fusion,70.0915,59.3602,0.482,1,r0_t2
sensor_noise,200,no_fusion,50.1124,50.3181,0.305,1,r0_t4
sensor_noise,200,no_fusion,67.0793,50.1986,0.583,1,r1_t1
sensor_noise,200,no_fusion,70.2289,59.4153,0.699,1,r1_t2
sensor_noise,200,no_fusion,74.9509,63.5862,0.391,1,r1_t3
sensor_noise,200,no_fusion,49.9341,49.7501,0.2,1,r1_t4
sensor_noise,200,no_fusion,67.12,50.3363,0.477,1,r2_t1
sensor_noise,200,no_fusion,66.3464,55.6689,0.532,1,r2_t2
sensor_noise,200,no_fusion,75.0892,63.4335,0.624,1,r2_t3
sensor_noise,200,no_fusion,66.614,56.0785,0.391,1,r3_t2
sensor_noise,200,no_fusion,70.1509,59.2994,0.681,1,r3_t3
