scenario,time_step,radar_id,track_id,est_x,est_y,est_vx,est_vy,confidence,age,missed_count,status
baseline,24,3,r3_t1,11.3935,11.9957,1.7315,3.5064,0.434,25,0,confirmed
baseline,24,3,r3_t2,11.8063,21.5775,2.4702,4.205,0.602,25,0,confirmed
baseline,24,3,r3_t3,21.5548,11.9539,3.3141,2.0457,0.629,25,0,confirmed
baseline,25,0,r0_t1,12.0799,21.8353,2.5871,3.289,0.604,26,0,confirmed
baseline,25,0,r0_t2,21.1799,12.2948,1.8676,1.7523,0.632,26,0,confirmed
baseline,25,0,r0_t3,22.182,21.7403,2.9034,2.3379,0.434,26,0,confirmed
baseline,25,1,r1_t1,11.8117,11.7898,1.9195,1.9787,0.604,26,0,confirmed
baseline,25,1,r1_t2,21.2344,12.4586,2.0116,3.2011,0.485,26,0,confirmed
baseline,25,1,r1_t3,22.1677,21.6838,2.7173,1.8443,0.603,26,0,confirmed
baseline,25,2,r2_t1,12.0995,11.7606,2.3638,3.6469,0.632,26,0,confirmed
baseline,25,2,r2_t2,12.259,21.4041,4.2084,1.3062,0.485,26,0,confirmed
baseline,25,2,r2_t3,22.2219,22.0539,2.426,2.9981,0.63,26,0,confirmed
baseline,25,3,r3_t1,11.8601,11.5944,2.8097,0.0812,0.434,26,0,confirmed
baseline,25,3,r3_t2,12.0333,21.5453,2.1812,1.9686,0.603,26,0,confirmed
baseline,25,3,r3_t3,21.3204,12.2714,0.6806,2.3456,0.63,26,0,confirmed
baseline,26,0,r0_t1,12.681,22.0181,3.798,2.4062,0.604,27,0,confirmed
baseline,26,0,r0_t2,21.2406,12.442,1.1865,1.4894,0.633,27,0,confirmed
baseline,26,0,r0_t3,22.6789,22.0431,3.5221,2.4306,0.434,27,0,confirmed
baseline,26,1,r1_t1,12.6477,12.234,4.443,2.8402,0.604,27,0,confirmed
baseline,26,1,r1_t2,21.5081,12.6815,2.1459,2.5294,0.487,27,0,confirmed
baseline,26,1,r1_t3,22.3869,21.8882,2.2722,1.7735,0.603,27,0,confirmed
baseline,26,2,r2_t1,12.3825,12.0756,2.3608,3.1361,0.633,27,0,confirmed
baseline,26,2,r2_t2,12.3802,21.7574,2.6095,2.125,0.487,27,0,confirmed
baseline,26,2,r2_t3,22.4979,21.8636,2.3626,0.706,0.632,27,0,confirmed
baseline,26,3,r3_t1,12.3597,11.5336,3.4867,-0.2127,0.434,27,0,confirmed
baseline,26,3,r3_t2,12.3757,21.8404,2.5173,2.2137,0.603,27,0,confirmed
baseline,26,3,r3_t3,21.6079,12.6281,1.5382,2.6594,0.632,27,0,confirmed
baseline,27,0,r0_t1,12.8477,22.2159,2.5935,2.0272,0.604,28,0,confirmed
baseline,27,0,r0_t2,21.7346,12.837,2.6516,2.3907,0.634,28,0,confirmed
baseline,27,0,r0_t3,23.0608,22.096,3.3522,1.4357,0.434,28,0,confirmed
baseline,27,1,r1_t1,13.017,12.5484,3.7603,2.7305,0.604,28,0,confirmed
baseline,27,1,r1_t2,21.7308,12.9615,2.0008,2.4312,0.489,28,0,confirmed
baseline,27,1,r1_t3,22.3084,22.4193,0.809,3.0996,0.603,28,0,confirmed
baseline,27,2,r2_t1,13.0211,12.1738,3.8412,1.9773,0.634,28,0,confirmed
baseline,27,2,r2_t2,13.0019,21.8709,3.8952,1.5353,0.489,28,0,confirmed
baseline,27,2,r2_t3,22.6138,22.1549,1.6644,1.5667,0.633,28,0,confirmed
baseline,27,3,r3_t1,12.7795,11.9005,3.4926,1.4221,0.434,28,0,confirmed
baseline,27,3,r3_t2,12.6156,22.4741,2.258,3.7471,0.603,28,0,confirmed
baseline,27,3,r3_t3,21.989,13.3129,2.357,4.1828,0.633,28,0,confirmed
baseline,28,0,r0_t1,12.9216,22.5318,1.6048,2.3295,0.604,29,0,confirmed
baseline,28,0,r0_t2,22.0436,13.0999,2.6134,2.2905,0.635,29,0,confirmed
baseline,28,0,r0_t3,22.8393,22.9758,0.753,4.3835,0.434,29,0,confirmed
baseline,28,1,r1_t1,13.0271,12.4949,1.9224,1.1421,0.604,29,0,confirmed
baseline,28,1,r1_t2,22.1686,13.2539,2.8248,2.4342,0.491,29,0,confirmed
baseline,28,1,r1_t3,22.7929,22.5336,2.4229,2.0262,0.603,29,0,confirmed
baseline,28,2,r2_t1,12.8737,12.2185,1.3067,1.1749,0.635,29,0,confirmed
baseline,28,2,r2_t2,13.4881,22.2794,3.9732,2.4697,0.491,29,0,confirmed
baseline,28,2,r2_t3,23.1299,22.2866,2.9825,1.3321,0.634,29,0,confirmed
baseline,28,3,r3_t1,13.0881,12.1639,3.032,1.8087,0.434,29,0,confirmed
baseline,28,3,r3_t2,12.857,22.5835,2.1348,2.3297,0.603,29,0,confirmed
baseline,28,3,r3_t3,22.312,13.578,2.5242,3.1962,0.634,29,0,confirmed
baseline,29,0,r0_t1,13.215,22.5158,2.0249,1.0984,0.605,30,0,confirmed
baseline,29,0,r0_t2,22.4709,13.5985,3.0872,3.2228,0.636,30,0,confirmed
baseline,29,0,r0_t3,23.2879,22.3666,2.2456,-0.3467,0.434,30,0,confirmed
baseline,29,1,r1_t1,13.1853,12.7603,1.6201,1.6768,0.605,30,0,confirmed
baseline,29,1,r1_t2,22.5563,13.6825,3.0276,3.0031,0.493,30,0,confirmed
baseline,29,1,r1_t3,23.2703,22.7028,3.2008,1.7181,0.603,30,0,confirmed
baseline,29,2,r2_t1,13.1584,12.478,1.8395,1.6687,0.636,30,0,confirmed
baseline,29,2,r2_t2,13.5176,22.7921,2.1096,3.3712,0.493,30,0,confirmed
baseline,29,2,r2_t3,23.4545,22.57,2.8441,1.8471,0.635,30,0,confirmed
baseline,29,3,r3_t1,13.0892,12.7972,1.5208,3.5431,0.434,30,0,confirmed
baseline,29,3,r3_t2,13.0807,22.9176,1.9995,2.557,0.603,30,0,confirmed
baseline,29,3,r3_t3,22.5946,13.9461,2.4396,3.1315,0.635,30,0,confirmed
baseline,30,0,r0_t1,13.3582,22.6842,1.6092,1.2509,0.605,31,0,confirmed
baseline,30,0,r0_t2,22.4897,14.261,1.6218,4.3717,0.638,31,0,confirmed
baseline,30,0,r0_t3,23.3235,23.0217,1.2711,2.5565,0.434,31,0,confirmed
baseline,30,1,r1_t1,13.5649,13.2501,2.3919,2.8792,0.605,31,0,confirmed
baseline,30,1,r1_t2,22.9101,14.0659,2.9882,3.0987,0.495,31,0,confirmed
baseline,30,1,r1_t3,23.6211,22.9682,3.0619,1.9648,0.603,31,0,confirmed
baseline,30,2,r2_t1,13.7723,13.143,3.4775,3.6051,0.638,31,0,confirmed
baseline,30,2,r2_t2,13.8706,23.115,2.5258,3.0311,0.495,31,0,confirmed
baseline,30,2,r2_t3,23.7161,23.1911,2.5117,3.5112,0.636,31,0,confirmed
baseline,30,3,r3_t1,13.6382,13.228,3.0478,3.5666,0.434,31,0,confirmed
baseline,30,3,r3_t2,13.4002,22.939,2.3313,1.3674,0.603,31,0,confirmed
baseline,30,3,r3_t3,22.5524,14.037,1.0441,1.9446,0.636,31,0,confirmed
baseline,31,0,r0_t1,13.7129,23.0446,2.2825,2.1271,0.605,32,0,confirmed
baseline,31,0,r0_t2,22.9914,14.3381,2.9012,2.5075,0.639,32,0,confirmed
baseline,31,0,r0_t3,23.7822,23.3015,2.5472,2.4442,0.434,32,0,confirmed
baseline,31,1,r1_t1,14.3027,13.3678,4.2699,1.9302,0.605,32,0,confirmed
baseline,31,1,r1_t2,23.0892,14.6436,2.2403,3.9567,0.497,32,0,confirmed
baseline,31,1,r1_t3,23.9607,23.1315,2.9463,1.663,0.603,32,0,confirmed
baseline,31,2,r2_t1,13.8181,13.5175,1.9298,3.3628,0.639,32,0,confirmed
baseline,31,2,r2_t2,13.6234,23.2871,0.2325,2.2325,0.497,32,0,confirmed
baseline,31,2,r2_t3,23.8079,23.567,1.6387,3.3219,0.637,32,0,confirmed
baseline,31,3,r3_t1,13.7498,13.7124,1.9889,3.8018,0.434,32,0,confirmed
baseline,31,3,r3_t2,13.5269,23.5435,1.6933,3.2025,0.603,32,0,confirmed
baseline,31,3,r3_t3,22.8846,14.3203,1.906,2.1526,0.637,32,0,confirmed
baseline,32,0,r0_t1,14.3072,23.4302,3.6174,2.67,0.605,33,0,confirmed
baseline,32,0,r0_t2,23.2951,14.6544,2.7162,2.5714,0.64,33,0,confirmed
baseline,32,0,r0_t3,23.7613,23.9346,1.1862,3.86,0.434,33,0,confirmed
baseline,32,1,r1_t1,14.2918,13.7502,2.0895,2.5583,0.605,33,0,confirmed
baseline,32,1,r1_t2,23.1517,14.8366,1.3804,2.7825,0.499,33,0,confirmed
baseline,32,1,r1_t3,24.0999,23.206,2.053,1.1417,0.603,33,0,confirmed
baseline,32,2,r2_t1,14.0797,13.6924,2.0549,2.4105,0.64,33,0,confirmed
baseline,32,2,r2_t2,13.8574,23.393,1.0914,1.5576,0.499,33,0,confirmed
baseline,32,2,r2_t3,24.3691,23.6556,3.1575,2.0302,0.638,33,0,confirmed
baseline,32,3,r3_t1,13.9523,13.7607,1.8382,2.1021,0.434,33,0,confirmed
baseline,32,3,r3_t2,14.2097,23.7769,3.6917,2.5738,0.603,33,0,confirmed
baseline,32,3,r3_t3,22.8132,14.5903,0.6558,2.2017,0.638,33,0,confirmed
baseline,33,0,r0_t1,14.1361,24.1141,1.0959,4.1846,0.605,34,0,confirmed
baseline,33,0,r0_t2,23.3216,14.7994,1.4686,1.8897,0.641,34,0,confirmed
baseline,33,0,r0_t3,24.3746,23.7261,3.1487,1.0609,0.434,34,0,confirmed
baseline,33,1,r1_t1,14.3547,13.9149,1.3071,1.9654,0.605,34,0,confirmed
baseline,33,1,r1_t2,23.7645,15.4211,3.2436,3.8267,0.501,34,0,confirmed
baseline,33,1,r1_t3,24.4814,24.2521,2.6162,4.9297,0.603,34,0,confirmed
baseline,33,2,r2_t1,14.356,14.1653,2.1786,3.1754,0.641,34,0,confirmed
baseline,33,2,r2_t2,14.3834,23.8716,2.7375,2.773,0.501,34,0,confirmed
baseline,33,2,r2_t3,24.0955,23.8926,0.4388,2.0026,0.639,34,0,confirmed
baseline,33,3,r3_t1,14.3379,13.7575,2.5258,1.0377,0.434,34,0,confirmed
baseline,33,3,r3_t2,14.8021,24.0183,4.3141,2.2929,0.603,34,0,confirmed
baseline,33,3,r3_t3,23.3048,14.9776,2.376,2.7142,0.639,34,0,confirmed
baseline,34,0,r0_t1,14.601,24.1117,2.4849,2.0824,0.605,35,0,confirmed
baseline,34,0,r0_t2,23.5069,15.0974,1.5065,2.1867,0.642,35,0,confirmed
baseline,34,0,r0_t3,24.9442,23.7608,3.9478,0.6751,0.434,35,0,confirmed
baseline,34,1,r1_t1,14.6834,14.0804,2.023,1.6725,0.605,35,0,confirmed
baseline,34,1,r1_t2,23.9115,15.4473,2.2344,2.0223,0.503,35,0,confirmed
baseline,34,1,r1_t3,24.6251,24.2726,1.9065,2.5504,0.603,35,0,confirmed
baseline,34,2,r2_t1,14.7387,14.1484,2.6841,1.5175,0.642,35,0,confirmed
baseline,34,2,r2_t2,14.296,23.8925,1.0047,1.4735,0.503,35,0,confirmed
baseline,34,2,r2_t3,24.5418,24.3651,2.0791,2.97,0.641,35,0,confirmed
baseline,34,3,r3_t1,14.7659,14.2127,3.0464,2.4156,0.434,35,0,confirmed
baseline,34,3,r3_t2,14.7481,23.7958,1.9321,0.2193,0.603,35,0,confirmed
baseline,34,3,r3_t3,23.2186,15.2118,0.8288,2.333,0.641,35,0,confirmed
baseline,35,0,r0_t1,14.872,24.351,2.3717,2.0385,0.606,36,0,confirmed
baseline,35,0,r0_t2,23.9336,15.3983,2.5311,2.3471,0.643,36,0,confirmed
baseline,35,0,r0_t3,25.1524,24.3701,2.8413,2.8764,0.434,36,0,confirmed
baseline,35,1,r1_t1,14.979,14.277,2.243,1.6552,0.606,36,0,confirmed
baseline,35,1,r1_t2,24.0704,15.2738,1.7795,0.2885,0.505,36,0,confirmed
baseline,35,1,r1_t3,24.4195,24.3315,0.0966,1.5207,0.603,36,0,confirmed
baseline,35,2,r2_t1,14.9961,14.2886,2.4142,1.3429,0.643,36,0,confirmed
baseline,35,2,r2_t2,14.8719,24.2391,2.9017,2.181,0.505,36,0,confirmed
baseline,35,2,r2_t3,24.8413,24.5774,2.2872,2.3698,0.642,36,0,confirmed
baseline,35,3,r3_t1,15.1596,14.7135,3.1636,3.2945,0.434,36,0,confirmed
baseline,35,3,r3_t2,14.8655,24.4872,1.4551,2.9903,0.603,36,0,confirmed
baseline,35,3,r3_t3,23.3709,15.4999,1.0492,2.3671,0.642,36,0,confirmed
baseline,36,0,r0_t1,15.2241,24.3136,2.653,0.8631,0.606,37,0,confirmed
baseline,36,0,r0_t2,24.0613,15.7818,1.7975,2.7713,0.645,37,0,confirmed
baseline,36,0,r0_t3,25.4633,24.1809,2.7159,0.65,0.434,37,0,confirmed
baseline,36,1,r1_t1,15.2288,14.8454,2.1624,3.1961,0.606,37,0,confirmed
baseline,36,1,r1_t2,24.1034,15.9531,1.0271,2.9747,0.507,37,0,confirmed
baseline,36,1,r1_t3,24.784,24.9087,1.5674,3.1653,0.604,37,0,confirmed
baseline,36,2,r2_t1,15.3934,14.4201,2.8627,1.2191,0.645,37,0,confirmed
baseline,36,2,r2_t2,15.1325,24.3472,2.5369,1.541,0.507,37,0,confirmed
baseline,36,2,r2_t3,25.3199,24.5166,3.1379,0.9313,0.643,37,0,confirmed
baseline,36,3,r3_t1,15.2689,14.4653,2.0369,0.6129,0.434,37,0,confirmed
baseline,36,3,r3_t2,15.3641,24.4535,2.8054,1.3549,0.604,37,0,confirmed
baseline,36,3,r3_t3,23.8245,16.324,2.4143,4.6173,0.643,37,0,confirmed
baseline,37,0,r0_t1,15.5843,24.7955,2.8272,2.4396,0.606,38,0,confirmed
baseline,37,0,r0_t2,24.4398,16.2519,2.4757,3.3448,0.646,38,0,confirmed
baseline,37,0,r0_t3,25.699,24.8077,2.3403,2.9365,0.434,38,0,confirmed
baseline,37,1,r1_t1,15.4506,14.649,2.0055,0.7797,0.606,38,0,confirmed
baseline,37,1,r1_t2,24.6782,16.2553,2.9085,2.7462,0.509,38,0,confirmed
baseline,37,1,r1_t3,24.9922,24.9178,1.6511,1.6206,0.604,38,0,confirmed
baseline,37,2,r2_t1,15.7523,14.9382,2.9266,2.7686,0.646,38,0,confirmed
baseline,37,2,r2_t2,15.5125,24.6569,2.8516,2.0607,0.509,38,0,confirmed
baseline,37,2,r2_t3,25.4497,24.5642,2.1097,0.6642,0.644,38,0,confirmed
baseline,37,3,r3_t1,15.3795,15.2226,1.4793,3.462,0.434,38,0,confirmed
baseline,37,3,r3_t2,15.5057,24.7685,1.9926,1.9899,0.604,38,0,confirmed
baseline,37,3,r3_t3,24.2643,16.4952,3.04,3.0219,0.644,38,0,confirmed
baseline,38,0,r0_t1,16.2903,24.8873,4.3553,1.6023,0.606,39,0,confirmed
baseline,38,0,r0_t2,24.7242,16.2603,2.4229,1.7073,0.647,39,0,confirmed
baseline,38,0,r0_t3,26.1854,25.2557,3.1968,3.3351,0.434,39,0,confirmed
baseline,38,1,r1_t1,15.8854,15.4494,2.8143,3.7248,0.606,39,0,confirmed
baseline,38,1,r1_t2,24.6549,16.3179,1.357,1.6342,0.511,39,0,confirmed
baseline,38,1,r1_t3,25.7525,24.9982,3.9932,1.1452,0.604,39,0,confirmed
baseline,38,2,r2_t1,15.8252,15.1021,1.7674,2.0669,0.647,39,0,confirmed
baseline,38,2,r2_t2,15.9195,25.1643,3.1218,3.1447,0.511,39,0,confirmed
baseline,38,2,r2_t3,25.8236,25.1698,2.6129,2.8553,0.645,39,0,confirmed
baseline,38,3,r3_t1,16.0297,15.1349,3.449,1.3654,0.434,39,0,confirmed
baseline,38,3,r3_t2,16.1452,24.9801,3.661,1.8764,0.604,39,0,confirmed
baseline,38,3,r3_t3,24.6738,16.3947,3.2261,1.0922,0.645,39,0,confirmed
baseline,39,0,r0_t1,16.2881,25.3395,2.1684,2.6851,0.606,40,0,confirmed
baseline,39,0,r0_t2,24.7224,16.6358,1.204,2.4183,0.648,40,0,confirmed
baseline,39,0,r0_t3,26.3816,25.7379,2.4158,3.6765,0.434,40,0,confirmed
baseline,39,1,r1_t1,15.8862,15.5599,1.4105,2.3229,0.606,40,0,confirmed
baseline,39,1,r1_t2,24.9566,16.9131,1.9356,3.297,0.513,40,0,confirmed
baseline,39,1,r1_t3,25.7414,25.5963,1.9507,3.0646,0.604,40,0,confirmed
baseline,39,2,r2_t1,15.7285,15.4281,0.4806,2.3918,0.648,40,0,confirmed
baseline,39,2,r2_t2,16.1851,25.1272,2.6676,1.4176,0.513,40,0,confirmed
baseline,39,2,r2_t3,26.1837,25.2342,2.8067,1.6962,0.646,40,0,confirmed
baseline,39,3,r3_t1,16.5091,15.3783,3.722,1.697,0.434,40,0,confirmed
baseline,39,3,r3_t2,16.4797,25.7095,3.2241,3.9775,0.604,40,0,confirmed
baseline,39,3,r3_t3,24.9871,16.8997,2.9183,2.6504,0.646,40,0,confirmed
baseline,40,0,r0_t1,17.0267,25.8396,4.1617,3.4267,0.606,41,0,confirmed
baseline,40,0,r0_t2,25.2875,16.9536,2.9565,2.5333,0.649,41,0,confirmed
baseline,40,0,r0_t3,26.4465,25.8845,1.4784,2.4491,0.434,41,0,confirmed
baseline,40,1,r1_t1,16.1415,15.7764,1.7691,2.0634,0.606,41,0,confirmed
baseline,40,1,r1_t2,25.0222,16.8049,1.2414,1.1977,0.515,41,0,confirmed
baseline,40,1,r1_t3,26.738,25.8326,5.1277,2.5168,0.604,41,0,confirmed
baseline,40,2,r2_t1,15.999,16.2224,1.3673,4.5057,0.649,41,0,confirmed
baseline,40,2,r2_t2,16.3517,25.396,2.0277,1.8291,0.515,41,0,confirmed
baseline,40,2,r2_t3,26.3361,25.7175,2.0384,2.8615,0.647,41,0,confirmed
baseline,40,3,r3_t1,16.8966,15.8224,3.4755,2.699,0.434,41,0,confirmed
baseline,40,3,r3_t2,16.6451,25.9683,2.301,3.067,0.604,41,0,confirmed
baseline,40,3,r3_t3,25.4107,17.1651,3.2242,2.4309,0.647,41,0,confirmed
baseline,41,0,r0_t1,16.7015,26.1576,0.7259,3.0382,0.606,42,0,confirmed
baseline,41,0,r0_t2,25.4159,17.2389,2.0133,2.4553,0.65,42,0,confirmed
baseline,41,0,r0_t3,26.5535,26.2404,1.1849,2.7076,0.434,42,0,confirmed
baseline,41,1,r1_t1,16.4361,16.1489,2.1121,2.5837,0.606,42,0,confirmed
baseline,41,1,r1_t2,25.3505,17.3011,1.9884,2.6663,0.517,42,0,confirmed
baseline,41,1,r1_t3,26.7698,26.1813,2.6963,2.7115,0.604,42,0,confirmed
baseline,41,2,r2_t1,16.6415,16.2882,3.3607,2.5268,0.65,42,0,confirmed
baseline,41,2,r2_t2,17.0787,25.8399,4.0432,2.7639,0.517,42,0,confirmed
baseline,41,2,r2_t3,26.4855,25.7323,1.6417,1.4926,0.648,42,0,confirmed
baseline,41,3,r3_t1,17.1808,15.7157,2.922,0.9049,0.434,42,0,confirmed
baseline,41,3,r3_t2,16.8766,26.0332,2.1151,1.804,0.604,42,0,confirmed
baseline,41,3,r3_t3,25.5753,17.1065,2.2979,0.9712,0.648,42,0,confirmed
baseline,42,0,r0_t1,16.7778,26.5453,0.6809,3.1343,0.607,43,0,confirmed
baseline,42,0,r0_t2,25.7311,17.5034,2.3199,2.3296,0.651,43,0,confirmed
baseline,42,0,r0_t3,26.8881,26.7001,1.9867,3.2693,0.434,43,0,confirmed
baseline,42,1,r1_t1,17.0074,16.6695,3.4366,3.4609,0.607,43,0,confirmed
baseline,42,1,r1_t2,25.4512,17.808,1.414,3.4454,0.519,43,0,confirmed
baseline,42,1,r1_t3,27.24,26.6167,3.3071,3.17,0.604,43,0,confirmed
baseline,42,2,r2_t1,16.9519,16.5631,2.9737,2.409,0.651,43,0,confirmed
baseline,42,2,r2_t2,16.8236,26.145,0.9588,2.6532,0.519,43,0,confirmed
baseline,42,2,r2_t3,26.9166,25.7575,2.6171,0.8513,0.649,43,0,confirmed
baseline,42,3,r3_t1,17.2202,15.9227,1.625,1.3149,0.434,43,0,confirmed
baseline,42,3,r3_t2,17.1151,26.4272,2.0514,2.5435,0.604,43,0,confirmed
baseline,42,3,r3_t3,25.9041,17.3318,2.519,1.4247,0.649,43,0,confirmed
baseline,43,0,r0_t1,17.3119,26.9341,2.5659,3.1872,0.607,44,0,confirmed
baseline,43,0,r0_t2,25.6692,17.6498,0.9023,1.7748,0.652,44,0,confirmed
baseline,43,0,r0_t3,27.0916,26.4146,1.8413,0.4448,0.434,44,0,confirmed
baseline,43,1,r1_t1,17.2971,16.7522,2.9255,2.0751,0.607,44,0,confirmed
baseline,43,1,r1_t2,26.167,17.9928,3.6892,2.4923,0.521,44,0,confirmed
baseline,43,1,r1_t3,27.4921,26.4909,2.7042,1.0607,0.604,44,0,confirmed
baseline,43,2,r2_t1,17.3323,16.77,3.0722,2.0665,0.652,44,0,confirmed
baseline,43,2,r2_t2,17.3644,26.1712,2.7325,1.4356,0.521,44,0,confirmed
baseline,43,2,r2_t3,27.2399,26.4923,2.6556,3.4871,0.65,44,0,confirmed
baseline,43,3,r3_t1,17.1308,16.5199,0.4403,3.1459,0.434,44,0,confirmed
baseline,43,3,r3_t2,17.1988,26.8222,1.3745,2.9178,0.604,44,0,confirmed
baseline,43,3,r3_t3,26.0239,17.9937,1.7585,3.47,0.65,44,0,confirmed
baseline,44,0,r0_t1,17.6835,26.8375,2.8311,1.1912,0.607,45,0,confirmed
baseline,44,0,r0_t2,26.0416,18.4529,2.0028,4.2337,0.654,45,0,confirmed
baseline,44,0,r0_t3,27.4124,26.7175,2.2571,1.4845,0.434,45,0,confirmed
baseline,44,1,r1_t1,17.7399,17.3278,3.3074,3.4359,0.607,45,0,confirmed
baseline,44,1,r1_t2,26.1115,17.9513,1.6135,1.0735,0.523,45,0,confirmed
baseline,44,1,r1_t3,27.6176,26.7811,1.8751,1.7394,0.604,45,0,confirmed
baseline,44,2,r2_t1,17.4975,17.2131,2.2242,2.8795,0.654,45,0,confirmed
baseline,44,2,r2_t2,17.3805,26.7859,1.4335,3.2792,0.523,45,0,confirmed
baseline,44,2,r2_t3,27.4482,26.8996,2.1958,3.4409,0.651,45,0,confirmed
baseline,44,3,r3_t1,17.5304,16.6713,1.8851,2.2036,0.434,45,0,confirmed
baseline,44,3,r3_t2,17.7742,26.9746,3.0847,2.0939,0.604,45,0,confirmed
baseline,44,3,r3_t3,26.2347,18.3061,1.7579,3.0368,0.651,45,0,confirmed
baseline,45,0,r0_t1,18.0956,27.1346,3.1326,1.8333,0.607,46,0,confirmed
baseline,45,0,r0_t2,26.1126,18.9216,1.2971,4.0696,0.655,46,0,confirmed
baseline,45,0,r0_t3,27.943,26.9745,3.3394,1.8133,0.434,46,0,confirmed
baseline,45,1,r1_t1,17.4332,17.1859,0.3758,1.1268,0.607,46,0,confirmed
baseline,45,1,r1_t2,26.2404,18.1494,1.3438,1.3622,0.525,46,0,confirmed
baseline,45,1,r1_t3,27.7873,27.4605,1.6447,3.7005,0.604,46,0,confirmed
baseline,45,2,r2_t1,17.6619,17.4212,1.7971,2.307,0.655,46,0,confirmed
baseline,45,2,r2_t2,18.0597,27.1641,3.5467,3.2154,0.525,46,0,confirmed
baseline,45,2,r2_t3,27.7855,27.2888,2.5034,3.3419,0.652,46,0,confirmed
baseline,45,3,r3_t1,17.8208,16.9732,2.1525,2.3598,0.434,46,0,confirmed
baseline,45,3,r3_t2,18.2059,27.3291,3.3411,2.5239,0.604,46,0,confirmed
baseline,45,3,r3_t3,26.4329,18.9228,1.7049,4.0881,0.652,46,0,confirmed
baseline,46,0,r0_t1,18.1584,27.0051,1.8279,0.3773,0.607,47,0,confirmed
baseline,46,0,r0_t2,26.3015,18.8688,1.4358,1.8149,0.656,47,0,confirmed
baseline,46,0,r0_t3,28.2384,27.5362,2.9005,3.2468,0.434,47,0,confirmed
baseline,46,1,r1_t1,17.9561,17.4722,2.3667,1.7562,0.607,47,0,confirmed
baseline,46,1,r1_t2,26.6574,18.7772,2.4095,3.2968,0.527,47,0,confirmed
baseline,46,1,r1_t3,27.9459,27.4198,1.483,1.6809,0.605,47,0,confirmed
baseline,46,2,r2_t1,18.1096,17.4371,2.7638,1.2197,0.656,47,0,confirmed
baseline,46,2,r2_t2,18.5195,27.3596,3.689,2.4223,0.527,47,0,confirmed
baseline,46,2,r2_t3,27.8631,27.6706,1.5749,3.262,0.653,47,0,confirmed
baseline,46,3,r3_t1,17.8935,17.7476,1.3792,4.4066,0.434,47,0,confirmed
baseline,46,3,r3_t2,18.2401,27.4434,1.8131,1.7382,0.605,47,0,confirmed
baseline,46,3,r3_t3,26.6079,19.2861,1.5816,3.5577,0.653,47,0,confirmed
baseline,47,0,r0_t1,18.2548,27.2411,1.3158,1.1721,0.607,48,0,confirmed
baseline,47,0,r0_t2,26.6504,19.2636,2.1713,2.5525,0.657,48,0,confirmed
baseline,47,0,r0_t3,28.4325,27.5683,2.2593,1.7572,0.434,48,0,confirmed
baseline,47,1,r1_t1,18.3291,17.6552,2.7377,1.641,0.607,48,0,confirmed
baseline,47,1,r1_t2,26.9795,19.3798,2.547,4.1594,0.529,48,0,confirmed
baseline,47,1,r1_t3,28.4198,27.8664,2.716,2.7012,0.605,48,0,confirmed
baseline,47,2,r2_t1,18.172,17.7772,1.6423,2.0268,0.657,48,0,confirmed
baseline,47,2,r2_t2,18.694,27.3893,2.5718,1.335,0.529,48,0,confirmed
baseline,47,2,r2_t3,28.4669,28.0663,3.3032,3.2794,0.654,48,0,confirmed
baseline,47,3,r3_t1,18.4049,17.719,2.8206,2.084,0.434,48,0,confirmed
baseline,47,3,r3_t2,18.3955,27.7667,1.554,2.2164,0.605,48,0,confirmed
baseline,47,3,r3_t3,27.0283,19.0172,2.5422,0.6586,0.654,48,0,confirmed
baseline,48,0,r0_t1,18.9397,27.6656,3.5117,2.3547,0.608,49,0,confirmed
baseline,48,0,r0_t2,27.1328,19.6422,3.096,2.8538,0.658,49,0,confirmed
baseline,48,0,r0_t3,28.5451,27.8595,1.5988,2.0922,0.434,49,0,confirmed
baseline,48,1,r1_t1,18.6627,17.9811,2.7588,2.1784,0.608,49,0,confirmed
baseline,48,1,r1_t2,27.1571,19.9733,2.0134,4.5526,0.531,49,0,confirmed
baseline,48,1,r1_t3,28.6867,28.0565,2.4703,2.1429,0.605,49,0,confirmed
baseline,48,2,r2_t1,18.3938,17.898,1.745,1.5167,0.658,49,0,confirmed
baseline,48,2,r2_t2,18.8666,27.8937,2.0051,2.769,0.531,49,0,confirmed
baseline,48,2,r2_t3,28.8406,28.3054,3.2089,2.6361,0.655,49,0,confirmed
baseline,48,3,r3_t1,18.9647,17.6077,3.7427,0.5783,0.434,49,0,confirmed
baseline,48,3,r3_t2,18.5868,28.0698,1.5743,2.3711,0.605,49,0,confirmed
baseline,48,3,r3_t3,27.1965,19.683,1.9719,3.1034,0.655,49,0,confirmed
baseline,49,0,r0_t1,19.0617,28.4119,2.2641,4.2871,0.608,50,0,confirmed
baseline,49,0,r0_t2,27.7622,19.9817,4.1702,2.8414,0.659,50,0,confirmed
baseline,49,0,r0_t3,29.1678,27.9216,3.3938,1.3045,0.434,50,0,confirmed
baseline,49,1,r1_t1,19.1244,18.712,3.3031,4.1346,0.608,50,0,confirmed
baseline,49,1,r1_t2,27.715,19.9363,3.3314,2.122,0.533,50,0,confirmed
baseline,49,1,r1_t3,29.0154,28.2693,2.6046,1.9581,0.605,50,0,confirmed
baseline,49,2,r2_t1,18.5388,18.4861,1.4766,3.2089,0.659,50,0,confirmed
baseline,49,2,r2_t2,19.355,27.8169,3.0372,1.0649,0.533,50,0,confirmed
