scenario,metric,n,mean,median,stdev,ci95_halfwidth,ci95_lower,ci95_upper
registration_severe_error,average_covariance,20,2.1647,2.1556,0.0224,0.0098,2.1549,2.1745
registration_severe_error,messages_sent,20,1914,1917.0,11.6438,5.1031,1908.8969,1919.1031
registration_severe_error,messages_received,20,1471.15,1470.5,6.1239,2.6839,1468.4661,1473.8339
registration_severe_error,messages_dropped,20,442.85,444.5,6.1411,2.6915,440.1585,445.5415
registration_severe_error,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
registration_severe_error,communication_load,20,4.3225,4.3161,0.0362,0.0159,4.3066,4.3383
registration_severe_error,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
registration_severe_error,avg_recovery_time_steps,0,,,,,,
registration_drifting_error,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,total_near_misses,20,55.45,53.5,7.1191,3.1201,52.3299,58.5701
registration_drifting_error,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,minimum_separation,0,,,,,,
registration_drifting_error,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
registration_drifting_error,mission_completion_time_s,0,,,,,,
registration_drifting_error,avg_response_time_s,20,0.0013,0.0,0.004,0.0018,-0.0005,0.0031
registration_drifting_error,formation_error_rmse,20,4.528,4.5977,0.2957,0.1296,4.3984,4.6576
registration_drifting_error,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,missed_response_count,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,wrong_decisions,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,swarm_stability,20,1.211,1.2578,0.2651,0.1162,1.0948,1.3272
registration_drifting_error,rmse_position_error,20,0.6189,0.6193,0.0133,0.0058,0.613,0.6247
registration_drifting_error,velocity_rmse,20,0.1143,0.1142,0.0032,0.0014,0.1129,0.1157
registration_drifting_error,track_continuity,20,0.3311,0.3316,0.0032,0.0014,0.3297,0.3326
registration_drifting_error,track_fragmentation,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,missed_detections,20,1.4,1.0,1.3917,0.6099,0.7901,2.0099
registration_drifting_error,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,track_confirmation_time_steps,20,2.075,2.0,0.2308,0.1012,1.9738,2.1762
registration_drifting_error,track_loss_duration_steps,14,1,1.0,0.0,0.0,1.0,1.0
registration_drifting_error,average_track_lifetime_steps,20,109.7125,110.125,1.5353,0.6729,109.0396,110.3854
registration_drifting_error,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,average_covariance,20,2.1647,2.1556,0.0224,0.0098,2.1549,2.1745
registration_drifting_error,messages_sent,20,1914,1917.0,11.6438,5.1031,1908.8969,1919.1031
registration_drifting_error,messages_received,20,1471.15,1470.5,6.1239,2.6839,1468.4661,1473.8339
registration_drifting_error,messages_dropped,20,442.85,444.5,6.1411,2.6915,440.1585,445.5415
registration_drifting_error,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
registration_drifting_error,communication_load,20,4.3225,4.3161,0.0362,0.0159,4.3066,4.3383
registration_drifting_error,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
registration_drifting_error,avg_recovery_time_steps,0,,,,,,
safety_margin_fixed,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,total_near_misses,20,48,48.0,4.3042,1.8864,46.1136,49.8864
safety_margin_fixed,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,minimum_separation,0,,,,,,
safety_margin_fixed,mission_success,20,1,1.0,0.0,0.0,1.0,1.0
safety_margin_fixed,mission_completion_time_s,0,,,,,,
safety_margin_fixed,avg_response_time_s,20,0.0982,0.094,0.0379,0.0166,0.0816,0.1148
safety_margin_fixed,formation_error_rmse,20,4.5566,4.6164,0.3439,0.1507,4.4058,4.7073
safety_margin_fixed,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,missed_response_count,20,19.2,19.0,2.6477,1.1604,18.0396,20.3604
safety_margin_fixed,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,wrong_decisions,20,19.2,19.0,2.6477,1.1604,18.0396,20.3604
safety_margin_fixed,swarm_stability,20,1.2581,1.356,0.312,0.1367,1.1213,1.3948
safety_margin_fixed,rmse_position_error,20,0.6289,0.6281,0.0155,0.0068,0.6221,0.6356
safety_margin_fixed,velocity_rmse,20,0.1167,0.1157,0.0042,0.0019,0.1148,0.1185
safety_margin_fixed,track_continuity,20,0.3099,0.3104,0.0068,0.003,0.3069,0.3129
safety_margin_fixed,track_fragmentation,20,13.1,13.0,2.8451,1.2469,11.8531,14.3469
safety_margin_fixed,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,missed_detections,20,159.3,159.0,8.3798,3.6726,155.6274,162.9726
safety_margin_fixed,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,track_confirmation_time_steps,20,4.6416,4.6845,1.0723,0.4699,4.1716,5.1115
safety_margin_fixed,track_loss_duration_steps,20,1.6816,1.6371,0.1255,0.055,1.6266,1.7365
safety_margin_fixed,average_track_lifetime_steps,20,24.8958,24.2941,4.5028,1.9735,22.9224,26.8693
safety_margin_fixed,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,average_covariance,20,7.8892,8.3121,1.2254,0.5371,7.3521,8.4262
safety_margin_fixed,messages_sent,20,1846.4,1843.0,34.7962,15.2501,1831.1499,1861.6501
safety_margin_fixed,messages_received,20,1415.55,1412.5,28.6384,12.5513,1402.9987,1428.1013
safety_margin_fixed,messages_dropped,20,430.85,431.0,7.7478,3.3956,427.4544,434.2456
safety_margin_fixed,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
safety_margin_fixed,communication_load,20,4.2856,4.2763,0.0454,0.0199,4.2658,4.3055
safety_margin_fixed,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_fixed,avg_recovery_time_steps,0,,,,,,
safety_margin_covariance,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,total_near_misses,20,24.4,19.5,27.2617,11.948,12.452,36.348
safety_margin_covariance,collision_risk_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,minimum_separation,0,,,,,,
safety_margin_covariance,mission_success,20,0.15,0.0,0.3663,0.1606,-0.0106,0.3106
safety_margin_covariance,mission_completion_time_s,0,,,,,,
safety_margin_covariance,avg_response_time_s,20,0.1033,0.088,0.037,0.0162,0.0871,0.1196
safety_margin_covariance,formation_error_rmse,20,5.2805,5.3741,0.7108,0.3115,4.969,5.592
safety_margin_covariance,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,missed_response_count,20,11.15,7.5,13.5191,5.925,5.225,17.075
safety_margin_covariance,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,wrong_decisions,20,11.15,7.5,13.5191,5.925,5.225,17.075
safety_margin_covariance,swarm_stability,20,2.2014,2.2326,0.4135,0.1812,2.0202,2.3827
safety_margin_covariance,rmse_position_error,20,0.661,0.6611,0.0198,0.0087,0.6523,0.6697
safety_margin_covariance,velocity_rmse,20,0.1099,0.1103,0.0034,0.0015,0.1084,0.1114
safety_margin_covariance,track_continuity,20,0.2904,0.2896,0.0063,0.0028,0.2876,0.2932
safety_margin_covariance,track_fragmentation,20,18.85,17.5,4.133,1.8114,17.0386,20.6614
safety_margin_covariance,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,missed_detections,20,220.7,219.5,14.5786,6.3894,214.3106,227.0894
safety_margin_covariance,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,track_confirmation_time_steps,20,4.721,4.4977,1.0861,0.476,4.245,5.197
safety_margin_covariance,track_loss_duration_steps,20,1.6965,1.7066,0.0977,0.0428,1.6536,1.7393
safety_margin_covariance,average_track_lifetime_steps,20,25.3941,25.6819,4.8508,2.126,23.2681,27.5201
safety_margin_covariance,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,average_covariance,20,7.7318,7.4352,1.2364,0.5419,7.1899,8.2737
safety_margin_covariance,messages_sent,20,2494.5,2472.0,111.4269,48.835,2445.665,2543.335
safety_margin_covariance,messages_received,20,1909.6,1891.0,94.9168,41.5991,1868.0009,1951.1991
safety_margin_covariance,messages_dropped,20,584.9,583.0,17.1584,7.52,577.38,592.42
safety_margin_covariance,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
safety_margin_covariance,communication_load,20,4.2632,4.2491,0.0761,0.0334,4.2298,4.2966
safety_margin_covariance,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_covariance,avg_recovery_time_steps,0,,,,,,
safety_margin_confidence,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,total_near_misses,20,111.05,85.5,82.7141,36.2511,74.7989,147.3011
safety_margin_confidence,collision_risk_count,20,0.15,0.0,0.4894,0.2145,-0.0645,0.3645
safety_margin_confidence,minimum_separation,0,,,,,,
safety_margin_confidence,mission_success,20,0.8,1.0,0.4104,0.1799,0.6201,0.9799
safety_margin_confidence,mission_completion_time_s,0,,,,,,
safety_margin_confidence,avg_response_time_s,20,0.1046,0.094,0.059,0.0259,0.0787,0.1304
safety_margin_confidence,formation_error_rmse,20,4.7913,4.8308,0.5834,0.2557,4.5356,5.047
safety_margin_confidence,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,missed_response_count,20,41.1,33.0,25.7066,11.2664,29.8336,52.3664
safety_margin_confidence,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,wrong_decisions,20,41.1,33.0,25.7066,11.2664,29.8336,52.3664
safety_margin_confidence,swarm_stability,20,1.6383,1.7254,0.4733,0.2075,1.4309,1.8458
safety_margin_confidence,rmse_position_error,20,0.6397,0.6379,0.0254,0.0111,0.6286,0.6509
safety_margin_confidence,velocity_rmse,20,0.1123,0.1126,0.0048,0.0021,0.1102,0.1144
safety_margin_confidence,track_continuity,20,0.301,0.3033,0.0097,0.0043,0.2967,0.3052
safety_margin_confidence,track_fragmentation,20,16.85,17.0,3.1669,1.3879,15.4621,18.2379
safety_margin_confidence,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,missed_detections,20,197,195.0,12.1222,5.3128,191.6872,202.3128
safety_margin_confidence,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,track_confirmation_time_steps,20,4.8355,4.8824,1.2147,0.5324,4.3032,5.3679
safety_margin_confidence,track_loss_duration_steps,20,1.696,1.7026,0.0951,0.0417,1.6543,1.7376
safety_margin_confidence,average_track_lifetime_steps,20,24.3398,23.1905,4.4266,1.9401,22.3998,26.2799
safety_margin_confidence,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,average_covariance,20,8.0285,8.2341,1.0825,0.4744,7.554,8.5029
safety_margin_confidence,messages_sent,20,2205,2213.0,42.6318,18.6842,2186.3158,2223.6842
safety_margin_confidence,messages_received,20,1689.75,1692.5,36.3461,15.9294,1673.8206,1705.6794
safety_margin_confidence,messages_dropped,20,515.25,516.5,8.5648,3.7537,511.4963,519.0037
safety_margin_confidence,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
safety_margin_confidence,communication_load,20,4.2796,4.2694,0.0522,0.0229,4.2567,4.3025
safety_margin_confidence,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_confidence,avg_recovery_time_steps,0,,,,,,
safety_margin_quality_monitor,collision_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,total_near_misses,20,89.5,85.0,28.7191,12.5867,76.9133,102.0867
safety_margin_quality_monitor,collision_risk_count,20,0.95,0.0,1.8489,0.8103,0.1397,1.7603
safety_margin_quality_monitor,minimum_separation,0,,,,,,
safety_margin_quality_monitor,mission_success,20,0.2,0.0,0.4104,0.1799,0.0201,0.3799
safety_margin_quality_monitor,mission_completion_time_s,0,,,,,,
safety_margin_quality_monitor,avg_response_time_s,20,0.389,0.4,0.1231,0.0539,0.335,0.4429
safety_margin_quality_monitor,formation_error_rmse,20,4.9866,4.6695,1.3633,0.5975,4.3891,5.5841
safety_margin_quality_monitor,unnecessary_avoidance_count,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,missed_response_count,20,82.75,77.5,36.4025,15.9541,66.7959,98.7041
safety_margin_quality_monitor,hold_duration,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,wrong_decisions,20,82.75,77.5,36.4025,15.9541,66.7959,98.7041
safety_margin_quality_monitor,swarm_stability,20,2.3086,1.9688,1.1242,0.4927,1.8159,2.8013
safety_margin_quality_monitor,rmse_position_error,20,0.6168,0.6176,0.0197,0.0086,0.6081,0.6254
safety_margin_quality_monitor,velocity_rmse,20,0.1064,0.1077,0.003,0.0013,0.1051,0.1077
safety_margin_quality_monitor,track_continuity,20,0.2819,0.2802,0.0166,0.0073,0.2746,0.2891
safety_margin_quality_monitor,track_fragmentation,20,66.15,65.0,4.1836,1.8335,64.3165,67.9835
safety_margin_quality_monitor,false_detections,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,missed_detections,20,541.45,547.0,24.0624,10.5458,530.9042,551.9958
safety_margin_quality_monitor,false_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,missed_tracks,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,track_confirmation_time_steps,20,4.7067,4.7156,0.8637,0.3785,4.3282,5.0852
safety_margin_quality_monitor,track_loss_duration_steps,20,2.9631,2.941,0.2166,0.0949,2.8682,3.0581
safety_margin_quality_monitor,average_track_lifetime_steps,20,9.4326,9.4581,0.8666,0.3798,9.0528,9.8124
safety_margin_quality_monitor,association_errors,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,average_covariance,20,21.1114,20.9556,1.8951,0.8306,20.2809,21.942
safety_margin_quality_monitor,messages_sent,20,2932.8,2963.0,203.3855,89.1376,2843.6624,3021.9376
safety_margin_quality_monitor,messages_received,20,2200.85,2213.0,163.3753,71.6024,2129.2476,2272.4524
safety_margin_quality_monitor,messages_dropped,20,731.95,736.5,44.5096,19.5072,712.4428,751.4572
safety_margin_quality_monitor,stale_messages,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,avg_message_delay_steps,20,2,2.0,0.0,0.0,2.0,2.0
safety_margin_quality_monitor,communication_load,20,4.019,4.0118,0.1023,0.0448,3.9741,4.0638
safety_margin_quality_monitor,max_outage_duration_steps,20,0,0.0,0.0,0.0,0.0,0.0
safety_margin_quality_monitor,avg_recovery_time_steps,0,,,,,,
